chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif
chr17,36589464,36589696,Nanog_256_peak_4666,474,.,20.64756,52.55235,47.47699,136,False
chr17,37156249,37156534,Nanog_256_peak_4671,382,.,17.79648,43.10521,38.28185,114,False
chr17,37762454,37762689,Nanog_256_peak_4676,259,.,14.944,30.31747,25.94053,106,True
chr17,38235033,38235262,Nanog_256_peak_4678,190,.,11.33013,23.09362,19.01513,121,False
chr17,38272169,38272477,Nanog_256_peak_4686,332,.,12.20441,37.9003,33.24623,161,False
chr17,38830578,38830697,Nanog_256_peak_4691,132,.,10.10295,17.03138,13.25026,30,True
chr17,39586167,39586429,Nanog_256_peak_4694,147,.,10.65654,18.62494,14.7599799999999,168,False
chr17,39941156,39941269,Nanog_256_peak_4698,594,.,20.0391799999999,64.7865099999999,59.4148699999999,56,False
chr17,39941592,39941881,Nanog_256_peak_4699,260,.,11.70614,30.3948099999999,26.01416,242,False
chr17,40512471,40512641,Nanog_256_peak_4701,195,.,11.01413,23.69709,19.59042,88,True
chr17,41303401,41303671,Nanog_256_peak_4708,198,.,11.54725,24.01842,19.8976799999999,125,True
chr17,41560706,41561030,Nanog_256_peak_4712,296,.,14.1985,34.14671,29.62825,192,True
chr17,42572476,42572822,Nanog_256_peak_4727,226,.,12.56978,26.89887,22.65962,172,False
chr17,42909867,42910027,Nanog_256_peak_4729,245,.,15.34085,28.86257,24.54354,78,False
chr17,43031807,43031931,Nanog_256_peak_4731,151,.,10.88872,19.04544,15.1593299999999,62,True
chr17,43453614,43454102,Nanog_256_peak_4736,366,.,14.36892,41.4696,36.69769,194,True
chr17,43473319,43473560,Nanog_256_peak_4738,244,.,13.29856,28.72785,24.41488,84,True
chr17,43896970,43897110,Nanog_256_peak_4741,201,.,13.1689,24.30173,20.17042,44,False
chr17,44234446,44234686,Nanog_256_peak_4747,316,.,15.40179,36.19475,31.60367,133,False
chr17,46213760,46214005,Nanog_256_peak_4766,160,.,11.19389,19.94578,16.01577,65,True
chr17,46494067,46494154,Nanog_256_peak_4771,439,.,23.1436299999999,48.93092,43.95626,36,False
chr17,47060423,47060529,Nanog_256_peak_4773,307,.,16.43956,35.27869,30.71892,48,False
chr17,47247289,47247487,Nanog_256_peak_4775,210,.,13.45077,25.20861,21.03893,166,False
chr17,47697930,47698413,Nanog_256_peak_4783,263,.,12.9717399999999,30.7127,26.31947,330,True
chr17,47713570,47714037,Nanog_256_peak_4784,396,.,17.33721,44.56428,39.69585,319,True
chr17,47734917,47735064,Nanog_256_peak_4785,162,.,11.5718199999999,20.15175,16.2116,55,True
chr17,47980265,47980600,Nanog_256_peak_4790,381,.,15.97886,42.94339,38.12438,131,True
chr17,48942714,48943029,Nanog_256_peak_4794,463,.,20.42279,51.37734,46.33286,108,False
chr17,49078599,49078842,Nanog_256_peak_4797,187,.,12.1294399999999,22.86498,18.7949,180,False
chr17,49204081,49204470,Nanog_256_peak_4798,218,.,12.74908,26.02439,21.82078,271,True
chr17,49645908,49646106,Nanog_256_peak_4802,357,.,18.33991,40.48511,35.74469,144,False
chr17,50048159,50048259,Nanog_256_peak_4807,299,.,15.57249,34.45757,29.92769,57,True
chr17,51419380,51419728,Nanog_256_peak_4820,292,.,13.95079,33.72118,29.2199599999999,166,True
chr17,52142137,52142342,Nanog_256_peak_4829,177,.,12.27268,21.72539,17.70837,112,False
chr17,52818411,52818592,Nanog_256_peak_4836,199,.,10.90731,24.09367,19.9701,141,True
chr17,53383521,53383777,Nanog_256_peak_4840,8882,.,62.7320699999999,897.335019999999,888.20746,100,False
chr17,53459464,53460055,Nanog_256_peak_4842,3819,.,37.43153,388.96555,381.96506,514,False
chr18,1644548,1644879,Nanog_256_peak_4857,183,.,10.5525,22.35086,18.30472,215,True
chr18,2549124,2549288,Nanog_256_peak_4870,156,.,11.29397,19.5739,15.66288,88,True
chr18,2678477,2678749,Nanog_256_peak_4871,345,.,16.37084,39.23907,34.53799,178,False
chr18,4320589,4320749,Nanog_256_peak_4886,148,.,10.83856,18.67032,14.8033399999999,121,False
chr18,5068349,5068598,Nanog_256_peak_4889,322,.,17.70686,36.8786799999999,32.26061,92,True
chr18,5782450,5782606,Nanog_256_peak_4896,214,.,11.84305,25.67952,21.48923,127,False
chr18,6706001,6706120,Nanog_256_peak_4903,421,.,21.97476,47.03483,42.1046,52,False
chr18,7031394,7031583,Nanog_256_peak_4904,280,.,16.46112,32.53365,28.07545,108,False
chr18,7114151,7114297,Nanog_256_peak_4905,160,.,11.41731,20.03373,16.09903,54,False
chr18,7119856,7120074,Nanog_256_peak_4906,222,.,13.33812,26.46002,22.23835,70,True
chr18,7273701,7273828,Nanog_256_peak_4908,855,.,28.59499,91.3871,85.5243199999999,54,False
chr18,8250006,8250150,Nanog_256_peak_4911,151,.,11.02916,19.04251,15.15685,71,True
chr18,8320046,8320183,Nanog_256_peak_4912,292,.,16.25242,33.73425,29.23269,65,False
chr18,9452183,9452371,Nanog_256_peak_4923,219,.,14.17751,26.12362,21.91632,136,False
chr18,11294547,11295023,Nanog_256_peak_4939,243,.,13.24507,28.63823,24.3295399999999,285,True
chr18,11324510,11324666,Nanog_256_peak_4940,159,.,11.16437,19.89305,15.9656899999999,79,False
chr18,13558476,13558733,Nanog_256_peak_4958,145,.,10.32063,18.42302,14.56887,150,True
chr18,13766460,13766758,Nanog_256_peak_4960,298,.,13.5211899999999,34.3253099999999,29.80112,120,True
chr18,14432258,14432562,Nanog_256_peak_4969,322,.,14.98051,36.86769,32.24986,230,False
chr18,14887168,14887304,Nanog_256_peak_4976,170,.,11.57101,21.00617,17.02537,63,False
chr18,18041957,18042331,Nanog_256_peak_5003,365,.,15.47326,41.30956,36.54027,185,True
chr18,18104860,18105047,Nanog_256_peak_5005,236,.,13.52294,27.90017,23.62268,117,True
chr18,18667392,18667552,Nanog_256_peak_5014,160,.,10.97426,19.96846,16.0372,66,False
chr18,19874791,19874948,Nanog_256_peak_5021,184,.,11.92445,22.5134799999999,18.45942,44,True
chr18,20157978,20158333,Nanog_256_peak_5025,236,.,13.16934,27.90198,23.62435,186,False
chr18,20173538,20173869,Nanog_256_peak_5026,193,.,11.56221,23.47997,19.38409,114,False
chr18,20224786,20225232,Nanog_256_peak_5027,478,.,14.58825,52.9153699999999,47.82755,195,False
chr18,20458361,20458523,Nanog_256_peak_5033,171,.,11.6616,21.1665,17.17715,127,True
chr18,20507245,20507477,Nanog_256_peak_5035,143,.,10.19634,18.21153,14.36901,40,False
chr18,20674780,20675064,Nanog_256_peak_5036,252,.,13.8002,29.56822,25.22017,219,False
chr18,22274220,22274462,Nanog_256_peak_5052,404,.,19.96001,45.32844,40.43904,55,True
chr18,23846164,23846340,Nanog_256_peak_5068,221,.,12.2544399999999,26.37057,22.15205,97,False
chr18,24422443,24422657,Nanog_256_peak_5076,176,.,11.14668,21.7097,17.69409,145,True
chr18,25794075,25794246,Nanog_256_peak_5091,327,.,17.67503,37.41386,32.77727,113,False
chr18,26139533,26139788,Nanog_256_peak_5093,144,.,10.01503,18.35042,14.4994799999999,126,False
chr18,26505467,26505605,Nanog_256_peak_5100,183,.,12.51787,22.44088,18.39045,55,False
chr18,26523480,26523721,Nanog_256_peak_5101,389,.,17.73507,43.7427099999999,38.90034,103,False
chr18,27888437,27888584,Nanog_256_peak_5107,240,.,14.90302,28.3369099999999,24.04,81,True
chr18,29272641,29272879,Nanog_256_peak_5115,245,.,14.08355,28.84597,24.52799,140,False
chr18,30517808,30518019,Nanog_256_peak_5122,133,.,10.0296899999999,17.16834,13.37945,187,True
chr18,31507636,31507878,Nanog_256_peak_5130,385,.,20.33031,43.37654,38.54553,61,False
chr18,32532590,32532810,Nanog_256_peak_5136,176,.,11.72461,21.70404,17.68869,154,False
chr18,32538126,32538237,Nanog_256_peak_5137,178,.,12.0386,21.84321,17.82104,63,True
chr18,32581576,32581745,Nanog_256_peak_5138,267,.,16.13821,31.1320099999999,26.72502,96,False
chr18,33090879,33091135,Nanog_256_peak_5147,158,.,10.84114,19.74077,15.82125,106,True
chr18,33901528,33901800,Nanog_256_peak_5152,404,.,18.26044,45.3863099999999,40.49556,113,True
chr18,34097477,34097694,Nanog_256_peak_5156,263,.,10.90982,30.7586099999999,26.36344,146,True
chr18,34116612,34116810,Nanog_256_peak_5157,186,.,12.07016,22.76307,18.69787,95,False
chr18,35264464,35264596,Nanog_256_peak_5171,174,.,12.14566,21.48584,17.48091,85,False
chr18,36874925,36875204,Nanog_256_peak_5192,135,.,10.3156699999999,17.34502,13.54781,119,True
chr18,37988509,37988736,Nanog_256_peak_5203,234,.,12.30716,27.67673,23.40766,105,True
chr18,38511640,38511761,Nanog_256_peak_5208,139,.,10.33262,17.71787,13.9017,53,True
chr18,39090704,39091118,Nanog_256_peak_5218,263,.,13.7487,30.74135,26.34704,354,False
chr18,39326856,39326995,Nanog_256_peak_5219,198,.,12.20553,24.00747,19.88729,56,True
chr18,40416551,40416723,Nanog_256_peak_5227,177,.,11.97408,21.72626,17.7090399999999,105,False
chr18,40617495,40617623,Nanog_256_peak_5228,241,.,13.8601,28.46803,24.1664399999999,60,False
chr18,41133661,41133863,Nanog_256_peak_5232,132,.,10.10295,17.03138,13.25026,55,False
chr18,41562325,41562476,Nanog_256_peak_5235,259,.,14.944,30.31747,25.94053,61,False
chr18,42987560,42987825,Nanog_256_peak_5243,193,.,11.88376,23.4684,19.37349,100,True
chr18,43044214,43044430,Nanog_256_peak_5244,176,.,10.79305,21.6531,17.64031,99,False
chr18,43069771,43069894,Nanog_256_peak_5245,142,.,10.37988,18.13298,14.29417,61,False
chr18,43452112,43452213,Nanog_256_peak_5250,324,.,17.10712,37.05849,32.43344,39,False
chr18,44013800,44013987,Nanog_256_peak_5257,186,.,12.51045,22.71509,18.65203,136,True
chr18,44849934,44850130,Nanog_256_peak_5266,167,.,11.42311,20.74612,16.77775,133,False
chr18,45703497,45703701,Nanog_256_peak_5271,225,.,12.52021,26.81589,22.58022,125,False
chr18,46151368,46151469,Nanog_256_peak_5274,143,.,10.4069,18.18062,14.3399399999999,49,False
chr18,46355665,46355947,Nanog_256_peak_5278,531,.,13.25076,58.4046,53.16933,146,True
chr18,46356165,46356362,Nanog_256_peak_5279,370,.,10.5625,41.82608,37.04107,80,True
chr18,46829194,46829306,Nanog_256_peak_5283,181,.,11.44248,22.20281,18.16391,60,True
chr18,49321302,49321647,Nanog_256_peak_5309,639,.,22.57136,69.44959,63.98899,171,False
chr18,49333650,49334031,Nanog_256_peak_5310,446,.,18.0556,49.67277,44.67396,153,False
chr19,841555,841658,Nanog_256_peak_5341,240,.,13.79755,28.36249,24.06506,44,False
chr19,1113196,1113477,Nanog_256_peak_5345,334,.,16.97602,38.16356,33.49879,85,True
chr19,2219996,2220161,Nanog_256_peak_5357,211,.,13.29473,25.36836,21.19177,119,False
chr19,2318456,2318560,Nanog_256_peak_5358,132,.,10.10295,17.03138,13.25026,43,False
chr19,3104240,3104469,Nanog_256_peak_5361,248,.,12.82411,29.1794099999999,24.84805,139,False
chr19,3164567,3164890,Nanog_256_peak_5362,187,.,12.1294399999999,22.86498,18.7949,65,False
chr19,4415811,4416055,Nanog_256_peak_5367,229,.,14.04337,27.17032,22.9215,96,True
chr19,4858831,4858982,Nanog_256_peak_5374,198,.,12.46219,23.9236799999999,19.80648,63,True
chr19,5252906,5253139,Nanog_256_peak_5377,345,.,15.53785,39.24767,34.546,88,False
chr19,5315902,5316067,Nanog_256_peak_5378,177,.,11.75391,21.75476,17.73627,124,False
chr19,6042948,6043329,Nanog_256_peak_5384,457,.,18.71138,50.8219799999999,45.79265,191,True
chr19,6134830,6134966,Nanog_256_peak_5385,158,.,10.6135,19.81866,15.89527,46,False
chr19,6303965,6304110,Nanog_256_peak_5390,302,.,14.97764,34.7934799999999,30.25302,58,True
chr19,6383774,6383911,Nanog_256_peak_5391,135,.,10.27958,17.37322,13.57368,54,False
chr19,7149785,7149965,Nanog_256_peak_5402,450,.,17.85223,50.09982,45.09145,106,False
chr19,8481289,8481547,Nanog_256_peak_5415,527,.,20.49707,58.0192,52.79345,153,True
chr19,8634670,8634976,Nanog_256_peak_5417,318,.,15.15426,36.46727,31.8651,194,False
chr19,9015268,9015435,Nanog_256_peak_5425,238,.,14.5730399999999,28.12427,23.83683,77,True
chr19,9429942,9430169,Nanog_256_peak_5430,187,.,11.78118,22.7701399999999,18.70455,163,True
chr19,9741192,9741549,Nanog_256_peak_5435,475,.,17.92086,52.60178,47.52465,141,False
chr19,9908269,9908424,Nanog_256_peak_5437,155,.,10.9337,19.48436,15.57726,71,True
chr19,10196321,10196514,Nanog_256_peak_5439,151,.,10.4117199999999,19.01379,15.12957,101,True
chr19,10214833,10215026,Nanog_256_peak_5440,144,.,10.24569,18.29539,14.44846,68,False
chr19,13994745,13994889,Nanog_256_peak_5476,215,.,12.91099,25.73616,21.54368,47,True
chr19,14053383,14053476,Nanog_256_peak_5478,147,.,10.62821,18.57414,14.7121799999999,29,False
chr19,14191614,14191772,Nanog_256_peak_5480,203,.,10.47391,24.5058,20.36726,97,False
chr19,14192273,14192522,Nanog_256_peak_5481,588,.,20.66225,64.23815,58.87578,131,True
chr19,14901234,14901439,Nanog_256_peak_5483,224,.,13.11887,26.64456,22.41711,132,False
chr19,14907772,14907947,Nanog_256_peak_5484,215,.,11.52911,25.7449,21.55189,70,False
chr19,15454292,15454571,Nanog_256_peak_5496,339,.,14.35857,38.59465,33.91555,90,False
chr19,15694785,15695144,Nanog_256_peak_5504,168,.,10.31948,20.86535,16.89114,286,False
chr19,16692881,16693114,Nanog_256_peak_5512,144,.,10.7386,18.30904,14.4604,117,False
chr19,18325823,18325997,Nanog_256_peak_5522,230,.,14.56112,27.33366,23.0786899999999,56,True
chr19,18533508,18533753,Nanog_256_peak_5525,376,.,14.88565,42.4358,37.63313,211,False
chr19,19620076,19620245,Nanog_256_peak_5534,141,.,10.2996699999999,17.992,14.1611299999999,121,False
chr19,19727972,19728141,Nanog_256_peak_5539,406,.,16.1533899999999,45.5038,40.61108,61,True
chr19,19878701,19878982,Nanog_256_peak_5553,148,.,10.2212,18.69435,14.82569,39,True
chr19,20300154,20300303,Nanog_256_peak_5559,158,.,10.26411,19.73164,15.81292,100,False
chr19,21365986,21366139,Nanog_256_peak_5562,331,.,15.9160899999999,37.7612,33.11155,81,True
chr19,21651518,21651666,Nanog_256_peak_5564,206,.,12.99424,24.84156,20.68954,67,False
chr19,21667219,21667445,Nanog_256_peak_5565,164,.,11.25056,20.44521,16.49016,157,False
chr19,21678541,21678868,Nanog_256_peak_5566,273,.,12.44974,31.74879,27.31911,108,True
chr19,21684405,21684704,Nanog_256_peak_5568,288,.,13.33729,33.32703,28.84085,132,False
chr19,23700378,23700552,Nanog_256_peak_5585,260,.,15.91125,30.38754,26.00715,44,False
chr19,24126214,24126357,Nanog_256_peak_5589,213,.,12.10423,25.52677,21.34356,57,True
chr19,24553380,24553652,Nanog_256_peak_5591,203,.,12.76976,24.45216,20.3152799999999,188,False
chr19,25773047,25773223,Nanog_256_peak_5598,174,.,11.60887,21.50425,17.49825,77,False
chr19,26828412,26828750,Nanog_256_peak_5612,250,.,13.6854799999999,29.376,25.03552,138,False
chr19,26850908,26851080,Nanog_256_peak_5613,157,.,10.8149,19.69603,15.77915,104,False
chr19,27254066,27254243,Nanog_256_peak_5619,173,.,11.75362,21.33023,17.3329,93,True
chr19,27390895,27391186,Nanog_256_peak_5623,396,.,12.74298,44.49953,39.63354,157,True
chr19,28147674,28147874,Nanog_256_peak_5631,145,.,10.06013,18.4255,14.57066,29,False
chr19,28255748,28255894,Nanog_256_peak_5637,240,.,14.4292,28.3481599999999,24.05097,39,False
chr19,28854021,28854160,Nanog_256_peak_5641,163,.,11.1941899999999,20.34746,16.3967,68,True
chr19,29768460,29768874,Nanog_256_peak_5653,528,.,19.12141,58.04475,52.8167599999999,237,False
chr19,29795819,29796324,Nanog_256_peak_5655,726,.,18.74514,78.26866,72.63592,125,True
chr19,30562635,30562777,Nanog_256_peak_5666,214,.,13.67421,25.62232,21.4349299999999,60,False
chr19,30847957,30848150,Nanog_256_peak_5668,157,.,10.7887899999999,19.65156,15.73715,54,True
chr19,30884692,30884853,Nanog_256_peak_5671,133,.,10.13196,17.08704,13.30301,52,True
chr19,31344571,31344817,Nanog_256_peak_5675,831,.,24.69976,88.9821099999999,83.16521,104,False
chr19,32233314,32233494,Nanog_256_peak_5687,231,.,14.4051299999999,27.3856,23.1279799999999,91,True
chr19,32764786,32764942,Nanog_256_peak_5692,181,.,11.72627,22.17595,18.13766,98,False
chr19,33199214,33199517,Nanog_256_peak_5695,152,.,10.50967,19.1787,15.2858799999999,130,False
chr19,33374174,33374365,Nanog_256_peak_5699,456,.,21.8291799999999,50.70819,45.68214,96,True
chr19,33484939,33485190,Nanog_256_peak_5702,484,.,20.78506,53.58769,48.47788,102,True
chr19,33843700,33843996,Nanog_256_peak_5705,239,.,14.3558,28.2189099999999,23.9273299999999,240,False
chr19,34169317,34169511,Nanog_256_peak_5708,194,.,11.9362,23.55609,19.45685,101,False
chr19,34446820,34446981,Nanog_256_peak_5709,133,.,10.00303,17.12062,13.33474,57,False
chr19,34579787,34580224,Nanog_256_peak_5710,162,.,10.54911,20.20393,16.26119,341,False
chr19,34868830,34868998,Nanog_256_peak_5711,160,.,11.00128,20.01483,16.08107,96,True
chr19,34991608,34991885,Nanog_256_peak_5712,963,.,16.45289,102.44798,96.39738,131,False
chr19,35758116,35758282,Nanog_256_peak_5722,147,.,10.80743,18.61029,14.74672,63,True
chr19,36016006,36016425,Nanog_256_peak_5724,355,.,13.37674,40.26707,35.53378,170,False
chr19,38513131,38513353,Nanog_256_peak_5742,190,.,12.53711,23.13798,19.0576,80,True
chr19,38665569,38665803,Nanog_256_peak_5744,232,.,13.96511,27.53688,23.27306,71,True
chr19,38833380,38833523,Nanog_256_peak_5745,136,.,10.3398399999999,17.49154,13.68671,54,False
chr19,38847534,38847683,Nanog_256_peak_5746,149,.,10.55215,18.82005,14.94539,59,True
chr19,39579697,39579963,Nanog_256_peak_5752,172,.,10.84301,21.20506,17.21432,162,False
chr19,40924029,40924147,Nanog_256_peak_5761,319,.,17.8372,36.56375,31.9574599999999,58,False
chr19,41642465,41642627,Nanog_256_peak_5769,175,.,11.02789,21.51215,17.50555,57,False
chr19,42044092,42044257,Nanog_256_peak_5772,187,.,12.37223,22.84196,18.77357,104,True
chr19,42241311,42241584,Nanog_256_peak_5777,211,.,12.32161,25.31008,21.13596,169,True
chr19,42321832,42322214,Nanog_256_peak_5778,421,.,17.89339,47.05134,42.12061,132,False
chr19,42328184,42328448,Nanog_256_peak_5779,341,.,15.73062,38.8629,34.17439,138,False
chr19,43604140,43604233,Nanog_256_peak_5795,133,.,10.0296899999999,17.16834,13.37945,44,True
chr19,43776829,43777052,Nanog_256_peak_5800,356,.,14.20009,40.43619,35.69857,133,False
chr19,45719980,45720092,Nanog_256_peak_5809,160,.,10.41563,19.98261,16.05061,60,True
chr2,25739,25936,Nanog_256_peak_5830,149,.,10.90135,18.79206,14.91865,55,True
chr2,219691,219801,Nanog_256_peak_5834,229,.,12.72086,27.15172,22.90337,72,False
chr2,914594,914712,Nanog_256_peak_5851,164,.,10.03239,20.38639,16.43388,50,False
chr2,1173927,1174463,Nanog_256_peak_5855,360,.,11.71138,40.81007,36.0591,220,True
chr2,2164143,2164359,Nanog_256_peak_5867,270,.,14.92626,31.4626599999999,27.0429599999999,101,False
chr2,2967985,2968162,Nanog_256_peak_5875,143,.,10.19634,18.21153,14.36901,106,False
chr2,3169955,3170192,Nanog_256_peak_5877,204,.,10.52239,24.59161,20.44941,98,False
chr2,3913258,3913763,Nanog_256_peak_5885,958,.,21.31844,101.9417,95.89582,443,False
chr2,4205308,4205621,Nanog_256_peak_5887,1060,.,24.86853,112.21327,106.007889999999,156,False
chr2,5079515,5080252,Nanog_256_peak_5892,217,.,10.6251699999999,25.95554,21.75463,159,False
chr2,5136031,5136169,Nanog_256_peak_5896,158,.,10.30695,19.80257,15.8799799999999,78,False
chr2,5295136,5295411,Nanog_256_peak_5900,230,.,12.4677,27.33356,23.0786899999999,106,False
chr2,6242907,6243093,Nanog_256_peak_5908,168,.,11.4818199999999,20.84909,16.87537,57,False
chr2,6458354,6458450,Nanog_256_peak_5910,130,.,10.06345,16.80566,13.03657,42,False
chr2,7188272,7188441,Nanog_256_peak_5916,211,.,13.29473,25.36836,21.19177,72,True
chr2,7557484,7557709,Nanog_256_peak_5918,142,.,10.5057,18.03841,14.2052299999999,66,False
chr2,7702892,7703113,Nanog_256_peak_5919,176,.,12.2199,21.64114,17.62878,100,False
chr2,8016142,8016400,Nanog_256_peak_5924,208,.,12.51038,25.0624799999999,20.89988,92,False
chr2,8444398,8444643,Nanog_256_peak_5927,176,.,11.14668,21.7097,17.69409,69,False
chr2,9818202,9818625,Nanog_256_peak_5935,217,.,11.30739,25.9644,21.76327,231,False
chr2,9970922,9971126,Nanog_256_peak_5937,158,.,10.84114,19.74077,15.82125,143,True
chr2,11535132,11535300,Nanog_256_peak_5948,256,.,15.5804299999999,30.02122,25.6564,74,False
chr2,13214968,13215076,Nanog_256_peak_5959,148,.,10.91571,18.67277,14.80553,58,True
chr2,13938610,13938788,Nanog_256_peak_5962,175,.,12.05449,21.53442,17.52694,127,False
chr2,14005835,14005943,Nanog_256_peak_5963,429,.,18.84426,47.91061,42.96009,58,False
chr2,14052242,14052483,Nanog_256_peak_5964,134,.,10.2514399999999,17.2053899999999,13.41536,44,False
chr2,14395835,14396044,Nanog_256_peak_5966,180,.,10.36645,22.03652,18.00495,84,True
chr2,14515801,14516065,Nanog_256_peak_5967,263,.,15.50607,30.7726099999999,26.37699,80,False
chr2,14676130,14676263,Nanog_256_peak_5969,1204,.,46.05819,126.752519999999,120.40883,60,False
chr2,14712106,14712235,Nanog_256_peak_5971,193,.,13.0182899999999,23.47287,19.37774,72,False
chr2,14730092,14730230,Nanog_256_peak_5973,339,.,19.27847,38.64911,33.96872,56,False
