,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain sox19b motif
2257,chr12,47698586,47698712,Sox19b_dome_peak_5610,139,.,10.032810000000001,16.74171,13.93,47,True,False
2258,chr12,48164809,48164993,Sox19b_dome_peak_5615,265,.,14.18643,29.60851,26.501479999999997,115,True,True
2259,chr12,48169089,48169224,Sox19b_dome_peak_5616,260,.,13.91259,29.14767,26.04986,72,True,False
2260,chr12,48174535,48174738,Sox19b_dome_peak_5617,176,.,11.694339999999999,20.57206,17.6595,78,True,True
2261,chr12,48187344,48187588,Sox19b_dome_peak_5618,600,.,22.24345,63.62185,60.00891,92,True,False
2262,chr12,48339777,48340253,Sox19b_dome_peak_5626,1850,.,26.67326,190.05188,185.06107,147,False,False
2263,chr12,48547174,48547320,Sox19b_dome_peak_5631,159,.,10.9127,18.81414,15.94539,63,True,True
2264,chr12,48803332,48803534,Sox19b_dome_peak_5634,154,.,10.74944,18.32147,15.46686,38,True,False
2265,chr12,48838221,48838405,Sox19b_dome_peak_5636,283,.,14.97384,31.5432,28.39998,56,True,False
2266,chr13,180192,180341,Sox19b_dome_peak_5645,277,.,16.18719,30.89378,27.76237,80,True,False
2267,chr13,194122,194288,Sox19b_dome_peak_5647,712,.,23.6827,75.04337,71.2974,116,True,True
2268,chr13,196427,196739,Sox19b_dome_peak_5648,558,.,19.42483,59.43119,55.86974,66,True,False
2269,chr13,497120,497234,Sox19b_dome_peak_5658,255,.,14.58823,28.6295,25.54137,56,True,True
2270,chr13,632646,632867,Sox19b_dome_peak_5659,173,.,11.52928,20.24945,17.3444,59,True,False
2271,chr13,642142,642433,Sox19b_dome_peak_5660,780,.,27.006040000000002,81.88147,78.05908000000001,153,True,False
2272,chr13,871578,871896,Sox19b_dome_peak_5664,358,.,17.1517,39.14795,35.874590000000005,237,True,False
2273,chr13,876925,877054,Sox19b_dome_peak_5665,205,.,12.22787,23.52447,20.543570000000003,76,True,False
2274,chr13,939283,939611,Sox19b_dome_peak_5666,197,.,11.76516,22.74322,19.77979,191,True,True
2275,chr13,980204,980500,Sox19b_dome_peak_5669,190,.,11.91568,22.03605,19.0885,145,True,False
2276,chr13,1105314,1105651,Sox19b_dome_peak_5671,641,.,23.1224,67.7778,64.11587,96,True,True
2277,chr13,1181543,1181918,Sox19b_dome_peak_5674,1953,.,27.99628,200.41487,195.30978000000002,276,False,True
2278,chr13,1189373,1189512,Sox19b_dome_peak_5675,159,.,10.27518,18.784689999999998,15.917,99,True,False
2279,chr13,1220608,1220866,Sox19b_dome_peak_5676,452,.,21.45865,48.62912,45.21321,134,True,False
2280,chr13,1303720,1303990,Sox19b_dome_peak_5683,350,.,11.75917,38.28277,35.02345,200,True,True
2281,chr13,1308135,1308409,Sox19b_dome_peak_5684,1458,.,28.805609999999998,150.3862,145.83366,123,False,False
2282,chr13,1316325,1316583,Sox19b_dome_peak_5686,1393,.,34.44222,143.78082,139.30042,84,True,True
2283,chr13,1439181,1439346,Sox19b_dome_peak_5688,159,.,10.97867,18.808239999999998,15.939779999999999,75,True,False
2284,chr13,1610118,1610445,Sox19b_dome_peak_5691,210,.,12.82962,24.08758,21.09385,70,True,False
2285,chr13,2264722,2264867,Sox19b_dome_peak_5697,211,.,13.336929999999999,24.16504,21.16978,66,True,True
2286,chr13,2315370,2315542,Sox19b_dome_peak_5698,758,.,31.07289,79.67411,75.87617,85,True,True
2287,chr13,2367078,2367266,Sox19b_dome_peak_5699,146,.,10.37317,17.4714,14.63909,131,True,True
2288,chr13,2377893,2378068,Sox19b_dome_peak_5700,186,.,11.0749,21.590310000000002,18.65328,73,True,True
2289,chr13,2378878,2379101,Sox19b_dome_peak_5701,213,.,12.10708,24.38796,21.387929999999997,80,True,True
2290,chr13,2948296,2948645,Sox19b_dome_peak_5707,563,.,22.07165,59.91117,56.343709999999994,195,False,False
2291,chr13,3152272,3152436,Sox19b_dome_peak_5712,309,.,13.779179999999998,34.10025,30.911579999999997,89,True,True
2292,chr13,3153538,3153838,Sox19b_dome_peak_5713,487,.,17.73716,52.26634,48.79919,130,True,True
2293,chr13,3158893,3159236,Sox19b_dome_peak_5715,1353,.,27.3808,139.78751,135.34927,180,False,True
2294,chr13,3313763,3313931,Sox19b_dome_peak_5720,149,.,10.38217,17.80911,14.9676,33,False,True
2295,chr13,3579278,3579557,Sox19b_dome_peak_5729,294,.,16.256339999999998,32.63599,29.47285,210,True,False
2296,chr13,3660362,3660728,Sox19b_dome_peak_5730,253,.,14.157329999999998,28.40642,25.32293,293,True,True
2297,chr13,3931757,3931970,Sox19b_dome_peak_5736,253,.,11.66173,28.42442,25.34058,117,True,True
2298,chr13,4004444,4004652,Sox19b_dome_peak_5738,175,.,11.71058,20.44914,17.539260000000002,68,True,True
2299,chr13,4243967,4244117,Sox19b_dome_peak_5742,223,.,13.517079999999998,25.33075,22.31036,82,True,True
2300,chr13,4311996,4312250,Sox19b_dome_peak_5745,775,.,29.95192,81.34124,77.52459,126,True,True
2301,chr13,4342634,4342741,Sox19b_dome_peak_5746,147,.,10.40526,17.54253,14.70827,50,True,True
2302,chr13,4368344,4368484,Sox19b_dome_peak_5748,162,.,10.94239,19.14374,16.26671,97,True,False
2303,chr13,4406623,4406944,Sox19b_dome_peak_5749,1121,.,33.492259999999995,116.35387,112.1563,166,True,True
2304,chr13,4433684,4433941,Sox19b_dome_peak_5753,166,.,11.151530000000001,19.53099,16.644270000000002,102,True,False
2305,chr13,4514246,4514487,Sox19b_dome_peak_5756,445,.,20.6433,47.93605,44.53001,163,True,True
2306,chr13,4540445,4540739,Sox19b_dome_peak_5757,1007,.,31.123929999999998,104.86197,100.78647,132,True,True
2307,chr13,5050064,5050417,Sox19b_dome_peak_5765,1865,.,35.19474,191.57916,186.56984,182,False,False
2308,chr13,5300927,5301047,Sox19b_dome_peak_5770,139,.,10.02064,16.76214,13.94841,71,True,False
2309,chr13,5427300,5427440,Sox19b_dome_peak_5771,172,.,11.56228,20.13907,17.23669,70,True,True
2310,chr13,5441907,5442152,Sox19b_dome_peak_5772,436,.,19.21039,46.99762,43.60516,104,True,False
2311,chr13,5446961,5447115,Sox19b_dome_peak_5773,289,.,15.314739999999999,32.121970000000005,28.968220000000002,66,True,True
2312,chr13,5473526,5473700,Sox19b_dome_peak_5774,210,.,13.01286,24.00955,21.01765,83,True,False
2313,chr13,5498275,5498496,Sox19b_dome_peak_5775,153,.,10.43897,18.237289999999998,15.38475,87,True,False
2314,chr13,5536345,5536540,Sox19b_dome_peak_5776,139,.,10.0024,16.71835,13.907470000000002,140,True,False
2315,chr13,5652421,5652684,Sox19b_dome_peak_5779,200,.,12.67106,23.0192,20.0496,94,True,False
2316,chr13,5850021,5850228,Sox19b_dome_peak_5781,335,.,17.974610000000002,36.81757,33.582159999999995,95,True,True
2317,chr13,5908674,5908942,Sox19b_dome_peak_5782,345,.,17.51381,37.7571,34.50577,126,True,False
2318,chr13,5935628,5935936,Sox19b_dome_peak_5784,903,.,28.03684,94.28703,90.32874,197,True,False
2319,chr13,5983175,5983412,Sox19b_dome_peak_5786,168,.,11.05303,19.69507,16.8046,141,True,True
2320,chr13,6051869,6052141,Sox19b_dome_peak_5788,402,.,18.50962,43.577740000000006,40.23624,130,True,True
2321,chr13,6084007,6084327,Sox19b_dome_peak_5792,546,.,13.7087,58.16859,54.622840000000004,182,True,True
2322,chr13,6099153,6099650,Sox19b_dome_peak_5793,1077,.,29.45468,111.90475,107.75322,180,True,True
2323,chr13,6109597,6109931,Sox19b_dome_peak_5794,824,.,23.79797,86.2883,82.417,215,True,True
2324,chr13,6124092,6124382,Sox19b_dome_peak_5796,324,.,17.3712,35.714290000000005,32.49794,87,True,True
2325,chr13,6151839,6152256,Sox19b_dome_peak_5797,319,.,13.628589999999999,35.1968,31.98927,186,True,True
2326,chr13,6156309,6156499,Sox19b_dome_peak_5798,426,.,15.634120000000001,46.05339,42.675090000000004,114,True,False
2327,chr13,6158250,6158387,Sox19b_dome_peak_5799,236,.,12.42077,26.64935,23.60164,65,True,False
2328,chr13,6176581,6176926,Sox19b_dome_peak_5800,1170,.,27.63172,121.28497,117.0387,94,False,False
2329,chr13,6255634,6255802,Sox19b_dome_peak_5803,319,.,16.738129999999998,35.173320000000004,31.96603,54,True,True
2330,chr13,6626638,6626826,Sox19b_dome_peak_5809,180,.,11.898760000000001,20.97984,18.05729,39,True,False
2331,chr13,6706714,6706966,Sox19b_dome_peak_5811,315,.,17.387610000000002,34.745709999999995,31.545579999999998,166,True,False
2332,chr13,6715171,6715486,Sox19b_dome_peak_5812,578,.,23.43901,61.403859999999995,57.81796,173,True,False
2333,chr13,6748228,6748648,Sox19b_dome_peak_5814,366,.,17.59504,39.89748,36.61267,158,True,True
2334,chr13,6836311,6836641,Sox19b_dome_peak_5816,351,.,17.1144,38.39761,35.136309999999995,55,True,False
2335,chr13,7229110,7229279,Sox19b_dome_peak_5820,189,.,12.333089999999999,21.87045,18.92679,80,True,False
2336,chr13,7241043,7241194,Sox19b_dome_peak_5821,138,.,10.00297,16.67973,13.86984,87,True,False
2337,chr13,7787481,7787694,Sox19b_dome_peak_5831,1840,.,47.30403,189.02783,184.04748999999998,82,False,False
2338,chr13,7941165,7941608,Sox19b_dome_peak_5835,414,.,17.92074,44.80833,41.448159999999994,242,True,True
2339,chr13,7978098,7978275,Sox19b_dome_peak_5836,200,.,12.78492,22.98395,20.01505,37,True,False
2340,chr13,8111538,8111679,Sox19b_dome_peak_5839,223,.,13.87473,25.41052,22.38811,88,False,True
2341,chr13,8144796,8145132,Sox19b_dome_peak_5842,790,.,23.95014,82.87453000000001,79.04095,150,True,True
2342,chr13,8147543,8147693,Sox19b_dome_peak_5843,273,.,11.73996,30.4571,27.33421,74,True,False
2343,chr13,8186776,8186940,Sox19b_dome_peak_5845,213,.,12.99484,24.38199,21.38214,90,True,False
2344,chr13,8189988,8190110,Sox19b_dome_peak_5846,158,.,10.68476,18.67566,15.810379999999999,68,True,False
2345,chr13,8197807,8198068,Sox19b_dome_peak_5847,1816,.,40.61384,186.61526,181.65858,126,False,False
2346,chr13,8224873,8225305,Sox19b_dome_peak_5850,335,.,14.542729999999999,36.809090000000005,33.57396,365,True,False
2347,chr13,8232849,8233257,Sox19b_dome_peak_5851,224,.,13.3388,25.446189999999998,22.42306,359,True,False
2348,chr13,8264449,8264598,Sox19b_dome_peak_5854,249,.,15.0039,28.075259999999997,24.99834,80,True,True
2349,chr13,8443824,8444166,Sox19b_dome_peak_5855,437,.,20.18684,47.15625,43.76149,258,True,True
2350,chr13,8892598,8892792,Sox19b_dome_peak_5860,401,.,20.05882,43.49149,40.15132,96,True,False
2351,chr13,9334839,9334953,Sox19b_dome_peak_5861,203,.,12.81333,23.29208,20.31645,43,True,False
2352,chr13,9357391,9357643,Sox19b_dome_peak_5862,759,.,27.419220000000003,79.7885,75.98918,121,True,False
2353,chr13,9362934,9363380,Sox19b_dome_peak_5863,1616,.,21.28043,166.33176,161.60562,206,False,True
2354,chr13,9364597,9364785,Sox19b_dome_peak_5864,858,.,13.754879999999998,89.7374,85.82876999999999,87,True,False
2355,chr13,9442232,9442416,Sox19b_dome_peak_5865,139,.,10.0024,16.71835,13.907470000000002,64,True,True
2356,chr13,9708149,9708490,Sox19b_dome_peak_5871,252,.,14.686370000000002,28.331840000000003,25.24993,75,True,True
2357,chr13,9742329,9742473,Sox19b_dome_peak_5872,258,.,15.38831,28.97666,25.88234,66,True,False
2358,chr13,9781688,9782004,Sox19b_dome_peak_5873,319,.,17.33266,35.11655,31.91037,206,True,False
2359,chr13,10077572,10077914,Sox19b_dome_peak_5876,495,.,20.46615,53.044140000000006,49.56643,183,True,False
2360,chr13,10093965,10094184,Sox19b_dome_peak_5877,337,.,18.07118,36.99694,33.75861,84,True,False
2361,chr13,10139635,10139786,Sox19b_dome_peak_5878,365,.,19.54103,39.84724,36.563179999999996,94,True,True
2362,chr13,10254495,10254800,Sox19b_dome_peak_5881,1292,.,29.089990000000004,133.60217,129.23074,106,True,False
2363,chr13,10262872,10263239,Sox19b_dome_peak_5884,1731,.,25.70925,177.97777,173.11473,192,False,False
2364,chr13,10277728,10278013,Sox19b_dome_peak_5887,371,.,17.08444,40.44632,37.15291,139,True,False
2365,chr13,10298195,10298400,Sox19b_dome_peak_5888,240,.,14.27549,27.14327,24.08512,97,True,True
2366,chr13,10319819,10320186,Sox19b_dome_peak_5889,1222,.,29.12952,126.52333999999999,122.22293,189,False,True
2367,chr13,10357012,10357250,Sox19b_dome_peak_5890,225,.,13.83729,25.59583,22.5697,161,True,False
2368,chr13,10377575,10377764,Sox19b_dome_peak_5891,170,.,11.46778,19.9133,17.01732,79,True,True
2369,chr13,10516833,10517010,Sox19b_dome_peak_5895,238,.,14.52585,26.92933,23.87567,82,True,True
2370,chr13,10860614,10861150,Sox19b_dome_peak_5906,260,.,14.25327,29.134040000000002,26.03645,405,True,True
2371,chr13,11291671,11291825,Sox19b_dome_peak_5910,558,.,16.89852,59.40736999999999,55.84619,74,True,False
2372,chr13,11294739,11295052,Sox19b_dome_peak_5911,636,.,14.37587,67.31071999999999,63.654030000000006,144,True,True
2373,chr13,11297605,11298040,Sox19b_dome_peak_5912,562,.,14.05851,59.79586,56.23008000000001,184,True,True
2374,chr13,11341050,11341310,Sox19b_dome_peak_5915,167,.,11.330869999999999,19.64939,16.75966,200,True,False
2375,chr13,11437505,11437909,Sox19b_dome_peak_5916,254,.,13.56351,28.561909999999997,25.47522,240,True,True
2376,chr13,11452038,11452441,Sox19b_dome_peak_5918,452,.,17.05058,48.6608,45.244479999999996,300,True,False
2377,chr13,11555576,11555768,Sox19b_dome_peak_5921,200,.,12.83346,22.989829999999998,20.02084,109,True,False
2378,chr13,11636109,11636375,Sox19b_dome_peak_5922,271,.,15.234620000000001,30.28675,27.16722,144,True,True
2379,chr13,11828939,11829108,Sox19b_dome_peak_5929,175,.,11.66095,20.50633,17.594910000000002,73,True,False
2380,chr13,12015073,12015265,Sox19b_dome_peak_5935,164,.,10.32778,19.34269,16.46067,140,True,False
2381,chr13,12693204,12693343,Sox19b_dome_peak_5943,139,.,10.02064,16.76214,13.94841,75,True,False
2382,chr13,12732423,12732582,Sox19b_dome_peak_5944,238,.,14.52585,26.92933,23.87567,55,True,True
2383,chr13,12738721,12738846,Sox19b_dome_peak_5945,170,.,11.46778,19.9133,17.01732,80,True,True
2384,chr13,13006331,13006572,Sox19b_dome_peak_5948,139,.,10.02064,16.76214,13.94841,179,True,True
2385,chr13,13029510,13029939,Sox19b_dome_peak_5949,999,.,23.33821,103.98344,99.91795,284,False,False
2386,chr13,13064638,13065086,Sox19b_dome_peak_5952,1061,.,28.111909999999998,110.27028,106.13578999999999,108,False,True
2387,chr13,13327156,13327355,Sox19b_dome_peak_5954,244,.,14.77325,27.557290000000002,24.49083,95,True,False
2388,chr13,13653480,13653611,Sox19b_dome_peak_5960,179,.,11.71157,20.88842,17.96829,82,True,False
2389,chr13,13700328,13700607,Sox19b_dome_peak_5961,1032,.,30.242490000000004,107.31166,103.20938000000001,128,True,True
2390,chr13,13897217,13897463,Sox19b_dome_peak_5966,686,.,27.84745,72.35864000000001,68.64335,131,True,True
2391,chr13,13944698,13945143,Sox19b_dome_peak_5968,213,.,12.72847,24.38091,21.38125,355,True,False
2392,chr13,14004144,14004378,Sox19b_dome_peak_5970,422,.,20.10226,45.57336,42.2019,112,True,False
2393,chr13,14274636,14274860,Sox19b_dome_peak_5975,139,.,10.032810000000001,16.74171,13.93,86,True,True
2394,chr13,14328019,14328142,Sox19b_dome_peak_5976,155,.,10.79146,18.435660000000002,15.577029999999999,52,True,True
2395,chr13,14666343,14666648,Sox19b_dome_peak_5979,263,.,15.443389999999999,29.41245,26.309340000000002,100,True,True
2396,chr13,14909645,14909909,Sox19b_dome_peak_5983,222,.,12.93329,25.23912,22.22072,75,True,False
2397,chr13,14927475,14927751,Sox19b_dome_peak_5985,709,.,11.69015,74.73680999999999,70.9942,154,True,True
2398,chr13,14929142,14929583,Sox19b_dome_peak_5986,564,.,10.07052,59.99935,56.431,288,True,False
2399,chr13,14936394,14936705,Sox19b_dome_peak_5989,740,.,13.931779999999998,77.85389,74.07597,132,False,False
2400,chr13,14970766,14971165,Sox19b_dome_peak_5997,1329,.,13.60951,137.4082,132.99573,186,True,True
2401,chr13,14982439,14982991,Sox19b_dome_peak_6001,2248,.,29.522679999999998,230.31953,224.88107000000002,359,False,False
2402,chr13,15004201,15004358,Sox19b_dome_peak_6002,431,.,18.5068,46.56601,43.180009999999996,78,True,True
2403,chr13,15009817,15010084,Sox19b_dome_peak_6003,353,.,15.56104,38.57195,35.30761,61,True,False
2404,chr13,15070009,15070220,Sox19b_dome_peak_6005,251,.,14.33436,28.18125,25.10247,73,True,True
2405,chr13,15166512,15166673,Sox19b_dome_peak_6008,199,.,12.17923,22.95075,19.98272,114,True,False
2406,chr13,15182155,15182376,Sox19b_dome_peak_6009,320,.,17.10616,35.23829,32.03,175,True,False
2407,chr13,15354715,15354862,Sox19b_dome_peak_6012,311,.,17.19614,34.37936,31.18555,61,True,True
2408,chr13,15757007,15757165,Sox19b_dome_peak_6016,150,.,10.56044,17.93265,15.08785,82,True,False
2409,chr13,15839351,15839568,Sox19b_dome_peak_6017,195,.,12.56209,22.52968,19.57072,54,True,False
2410,chr13,16219717,16219866,Sox19b_dome_peak_6024,172,.,11.56228,20.13907,17.23669,96,True,False
2411,chr13,16479749,16479920,Sox19b_dome_peak_6029,285,.,16.43345,31.74175,28.5949,62,True,False
2412,chr13,16489182,16489614,Sox19b_dome_peak_6030,350,.,15.8334,38.32639,35.0663,285,True,False
2413,chr13,16787428,16787544,Sox19b_dome_peak_6038,871,.,34.543890000000005,91.09926,87.17628,56,True,True
2414,chr13,16797866,16798087,Sox19b_dome_peak_6039,655,.,28.01248,69.24707,65.56775999999999,100,True,False
2415,chr13,16807411,16807591,Sox19b_dome_peak_6040,213,.,13.4197,24.34999,21.35077,62,True,False
2416,chr13,16830101,16830348,Sox19b_dome_peak_6041,146,.,10.216610000000001,17.505770000000002,14.67257,163,True,True
2417,chr13,16986312,16986458,Sox19b_dome_peak_6043,381,.,16.83632,41.47515,38.165859999999995,67,True,False
2418,chr13,16986982,16987246,Sox19b_dome_peak_6044,315,.,14.12641,34.703,31.5036,197,True,False
2419,chr13,17003200,17003456,Sox19b_dome_peak_6046,143,.,10.1729,17.1659,14.34164,156,True,True
2420,chr13,17012572,17013216,Sox19b_dome_peak_6047,967,.,21.20647,100.76295,96.73325,249,False,True
2421,chr13,17021650,17021865,Sox19b_dome_peak_6048,451,.,21.0236,48.58886,45.17357,83,True,True
2422,chr13,17038144,17038463,Sox19b_dome_peak_6049,1033,.,29.2639,107.49577,103.39185,97,False,True
2423,chr13,17040108,17040245,Sox19b_dome_peak_6050,237,.,10.74868,26.779059999999998,23.72854,69,True,False
2424,chr13,17088197,17088526,Sox19b_dome_peak_6051,243,.,14.195889999999999,27.44245,24.37805,212,True,False
2425,chr13,17133814,17134071,Sox19b_dome_peak_6053,378,.,18.34587,41.172940000000004,37.86843,70,True,True
2426,chr13,17157736,17157936,Sox19b_dome_peak_6055,2016,.,39.29002,206.85225,201.67668,102,True,False
2427,chr13,17221907,17222212,Sox19b_dome_peak_6057,581,.,24.64102,61.782169999999994,58.191930000000006,111,True,True
2428,chr13,17323568,17323709,Sox19b_dome_peak_6062,165,.,11.25292,19.41558,16.53206,42,True,True
2429,chr13,17351099,17351570,Sox19b_dome_peak_6064,566,.,18.49916,60.17416,56.6036,191,True,False
2430,chr13,17358981,17359229,Sox19b_dome_peak_6065,161,.,10.67119,19.025879999999997,16.151989999999998,124,True,False
2431,chr13,17365675,17365930,Sox19b_dome_peak_6066,150,.,10.25549,17.91465,15.0702,201,True,True
2432,chr13,17390741,17391075,Sox19b_dome_peak_6069,217,.,12.34028,24.777639999999998,21.7691,159,True,True
2433,chr13,17466464,17466723,Sox19b_dome_peak_6072,299,.,14.36338,33.0839,29.9128,69,True,False
2434,chr13,17473148,17473323,Sox19b_dome_peak_6074,214,.,13.0284,24.4421,21.44077,72,True,False
2435,chr13,17537566,17537835,Sox19b_dome_peak_6076,345,.,18.22694,37.81746,34.56518,86,True,False
2436,chr13,17676296,17676540,Sox19b_dome_peak_6079,264,.,11.93564,29.54083,26.4353,77,True,True
2437,chr13,17678749,17678995,Sox19b_dome_peak_6080,646,.,21.44931,68.283,64.61542,156,True,False
2438,chr13,17724042,17724146,Sox19b_dome_peak_6081,140,.,10.031310000000001,16.89473,14.077639999999999,35,True,True
2439,chr13,17844225,17844466,Sox19b_dome_peak_6083,841,.,31.10975,88.00851,84.11851999999999,110,True,True
2440,chr13,17860013,17860208,Sox19b_dome_peak_6085,172,.,11.07277,20.13777,17.23603,121,True,True
2441,chr13,18069299,18069498,Sox19b_dome_peak_6090,465,.,21.37991,49.93439,46.50029,108,True,False
2442,chr13,18135110,18135318,Sox19b_dome_peak_6091,185,.,12.15494,21.44745,18.51373,59,True,False
2443,chr13,18251728,18251958,Sox19b_dome_peak_6097,300,.,16.28813,33.226440000000004,30.05285,177,True,False
2444,chr13,18262089,18262255,Sox19b_dome_peak_6098,303,.,16.954829999999998,33.48268,30.304809999999996,105,True,True
2445,chr13,18272829,18273063,Sox19b_dome_peak_6099,389,.,19.7508,42.32054,38.99845,94,True,True
