,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif
794,chr17,25856547,25856759,Nanog_256_peak_4535,158,.,10.8675,19.78577,15.86411,71,False
795,chr17,26271174,26271282,Nanog_256_peak_4540,146,.,10.81532,18.45958,14.60333,42,False
796,chr17,26416087,26416318,Nanog_256_peak_4542,159,.,11.35248,19.90991,15.98165,67,True
797,chr17,27185271,27185666,Nanog_256_peak_4547,155,.,10.68559,19.4762,15.569460000000001,248,True
798,chr17,27285845,27286371,Nanog_256_peak_4551,204,.,10.52239,24.59161,20.44941,199,False
799,chr17,27723212,27723417,Nanog_256_peak_4558,172,.,11.16938,21.237289999999998,17.24439,130,False
800,chr17,28341401,28341531,Nanog_256_peak_4564,161,.,11.2834,20.106289999999998,16.167920000000002,59,False
801,chr17,28862511,28862696,Nanog_256_peak_4569,299,.,15.198360000000001,34.49174,29.96077,120,False
802,chr17,30360627,30360898,Nanog_256_peak_4598,331,.,14.71897,37.82075,33.16925,133,True
803,chr17,30984157,30984418,Nanog_256_peak_4610,147,.,10.447980000000001,18.6409,14.77495,50,False
804,chr17,31138511,31138695,Nanog_256_peak_4613,375,.,18.20081,42.33248,37.53476,62,False
805,chr17,31226061,31226318,Nanog_256_peak_4615,230,.,11.71673,27.28153,23.02913,129,True
806,chr17,31656297,31656433,Nanog_256_peak_4617,224,.,11.376669999999999,26.6898,22.46003,85,False
807,chr17,32046293,32046506,Nanog_256_peak_4620,142,.,10.5057,18.03841,14.205229999999998,90,True
808,chr17,33837203,33837317,Nanog_256_peak_4641,187,.,12.5809,22.84798,18.77915,60,False
809,chr17,34030254,34030527,Nanog_256_peak_4645,277,.,15.343589999999999,32.17112,27.72458,29,False
810,chr17,35174646,35174921,Nanog_256_peak_4654,361,.,15.22889,40.87447,36.12086,186,True
811,chr17,36396018,36396260,Nanog_256_peak_4663,485,.,18.51334,53.674890000000005,48.56119,76,False
812,chr17,36589464,36589696,Nanog_256_peak_4666,474,.,20.647560000000002,52.55235,47.47699,136,False
813,chr17,37156249,37156534,Nanog_256_peak_4671,382,.,17.79648,43.10521,38.28185,114,False
814,chr17,37762454,37762689,Nanog_256_peak_4676,259,.,14.944,30.31747,25.94053,106,True
815,chr17,38235033,38235262,Nanog_256_peak_4678,190,.,11.33013,23.09362,19.01513,121,False
816,chr17,38272169,38272477,Nanog_256_peak_4686,332,.,12.204410000000001,37.9003,33.24623,161,False
817,chr17,38830578,38830697,Nanog_256_peak_4691,132,.,10.10295,17.03138,13.25026,30,True
818,chr17,39586167,39586429,Nanog_256_peak_4694,147,.,10.65654,18.62494,14.759979999999999,168,False
819,chr17,40512471,40512641,Nanog_256_peak_4701,195,.,11.01413,23.69709,19.59042,88,True
820,chr17,41303401,41303671,Nanog_256_peak_4708,198,.,11.54725,24.018420000000003,19.897679999999998,125,True
821,chr17,41560706,41561030,Nanog_256_peak_4712,296,.,14.1985,34.14671,29.62825,192,True
822,chr17,42572476,42572822,Nanog_256_peak_4727,226,.,12.56978,26.898870000000002,22.65962,172,False
823,chr17,42909867,42910027,Nanog_256_peak_4729,245,.,15.34085,28.86257,24.54354,78,False
824,chr17,43031807,43031931,Nanog_256_peak_4731,151,.,10.88872,19.04544,15.159329999999999,62,True
825,chr17,43453614,43454102,Nanog_256_peak_4736,366,.,14.368920000000001,41.4696,36.69769,194,True
826,chr17,43473319,43473560,Nanog_256_peak_4738,244,.,13.29856,28.72785,24.41488,84,True
827,chr17,43896970,43897110,Nanog_256_peak_4741,201,.,13.1689,24.30173,20.17042,44,False
828,chr17,44234446,44234686,Nanog_256_peak_4747,316,.,15.40179,36.19475,31.60367,133,False
829,chr17,46213760,46214005,Nanog_256_peak_4766,160,.,11.19389,19.94578,16.01577,65,True
830,chr17,46494067,46494154,Nanog_256_peak_4771,439,.,23.143629999999998,48.93092,43.95626,36,False
831,chr17,47247289,47247487,Nanog_256_peak_4775,210,.,13.45077,25.20861,21.03893,166,False
832,chr17,47697930,47698413,Nanog_256_peak_4783,263,.,12.971739999999999,30.7127,26.319470000000003,330,True
833,chr17,47713570,47714037,Nanog_256_peak_4784,396,.,17.33721,44.56428,39.69585,319,True
834,chr17,47734917,47735064,Nanog_256_peak_4785,162,.,11.571819999999999,20.15175,16.2116,55,True
835,chr17,47980265,47980600,Nanog_256_peak_4790,381,.,15.978860000000001,42.94339,38.12438,131,True
836,chr17,48942714,48943029,Nanog_256_peak_4794,463,.,20.42279,51.377340000000004,46.33286,108,False
837,chr17,49078599,49078842,Nanog_256_peak_4797,187,.,12.129439999999999,22.86498,18.7949,180,False
838,chr17,49204081,49204470,Nanog_256_peak_4798,218,.,12.749080000000001,26.02439,21.82078,271,True
839,chr17,49645908,49646106,Nanog_256_peak_4802,357,.,18.33991,40.48511,35.744690000000006,144,False
840,chr17,50048159,50048259,Nanog_256_peak_4807,299,.,15.57249,34.457570000000004,29.927690000000002,57,True
841,chr17,51419380,51419728,Nanog_256_peak_4820,292,.,13.95079,33.72118,29.219959999999997,166,True
842,chr17,52142137,52142342,Nanog_256_peak_4829,177,.,12.272680000000001,21.72539,17.708370000000002,112,False
843,chr17,52818411,52818592,Nanog_256_peak_4836,199,.,10.90731,24.09367,19.9701,141,True
844,chr18,1644548,1644879,Nanog_256_peak_4857,183,.,10.5525,22.35086,18.30472,215,True
845,chr18,2549124,2549288,Nanog_256_peak_4870,156,.,11.29397,19.5739,15.66288,88,True
846,chr18,2678477,2678749,Nanog_256_peak_4871,345,.,16.37084,39.23907,34.53799,178,False
847,chr18,4320589,4320749,Nanog_256_peak_4886,148,.,10.838560000000001,18.67032,14.803339999999999,121,False
848,chr18,5068349,5068598,Nanog_256_peak_4889,322,.,17.70686,36.878679999999996,32.26061,92,True
849,chr18,5782450,5782606,Nanog_256_peak_4896,214,.,11.84305,25.67952,21.48923,127,False
850,chr18,6706001,6706120,Nanog_256_peak_4903,421,.,21.97476,47.03483,42.1046,52,False
851,chr18,7031394,7031583,Nanog_256_peak_4904,280,.,16.46112,32.53365,28.07545,108,False
852,chr18,7114151,7114297,Nanog_256_peak_4905,160,.,11.41731,20.03373,16.09903,54,False
853,chr18,7119856,7120074,Nanog_256_peak_4906,222,.,13.338120000000002,26.46002,22.23835,70,True
854,chr18,7273701,7273828,Nanog_256_peak_4908,855,.,28.594990000000003,91.3871,85.52431999999999,54,False
855,chr18,8250006,8250150,Nanog_256_peak_4911,151,.,11.029160000000001,19.04251,15.15685,71,True
856,chr18,8320046,8320183,Nanog_256_peak_4912,292,.,16.25242,33.73425,29.23269,65,False
857,chr18,9452183,9452371,Nanog_256_peak_4923,219,.,14.17751,26.123620000000003,21.916320000000002,136,False
858,chr18,11294547,11295023,Nanog_256_peak_4939,243,.,13.245070000000002,28.63823,24.329539999999998,285,True
859,chr18,11324510,11324666,Nanog_256_peak_4940,159,.,11.16437,19.89305,15.965689999999999,79,False
860,chr18,13558476,13558733,Nanog_256_peak_4958,145,.,10.32063,18.42302,14.56887,150,True
861,chr18,13766460,13766758,Nanog_256_peak_4960,298,.,13.521189999999999,34.325309999999995,29.80112,120,True
862,chr18,14432258,14432562,Nanog_256_peak_4969,322,.,14.98051,36.86769,32.24986,230,False
863,chr18,14887168,14887304,Nanog_256_peak_4976,170,.,11.571010000000001,21.00617,17.025370000000002,63,False
864,chr18,18041957,18042331,Nanog_256_peak_5003,365,.,15.47326,41.30956,36.54027,185,True
865,chr18,18104860,18105047,Nanog_256_peak_5005,236,.,13.52294,27.900170000000003,23.62268,117,True
866,chr18,18667392,18667552,Nanog_256_peak_5014,160,.,10.974260000000001,19.96846,16.0372,66,False
867,chr18,19874791,19874948,Nanog_256_peak_5021,184,.,11.92445,22.513479999999998,18.45942,44,True
868,chr18,20157978,20158333,Nanog_256_peak_5025,236,.,13.16934,27.90198,23.62435,186,False
869,chr18,20173538,20173869,Nanog_256_peak_5026,193,.,11.56221,23.47997,19.38409,114,False
870,chr18,20224786,20225232,Nanog_256_peak_5027,478,.,14.58825,52.915369999999996,47.82755,195,False
871,chr18,20458361,20458523,Nanog_256_peak_5033,171,.,11.6616,21.1665,17.17715,127,True
872,chr18,20507245,20507477,Nanog_256_peak_5035,143,.,10.19634,18.21153,14.369010000000001,40,False
873,chr18,20674780,20675064,Nanog_256_peak_5036,252,.,13.8002,29.56822,25.22017,219,False
874,chr18,22274220,22274462,Nanog_256_peak_5052,404,.,19.96001,45.32844,40.439040000000006,55,True
875,chr18,23846164,23846340,Nanog_256_peak_5068,221,.,12.254439999999999,26.37057,22.15205,97,False
876,chr18,24422443,24422657,Nanog_256_peak_5076,176,.,11.14668,21.7097,17.69409,145,True
877,chr18,25794075,25794246,Nanog_256_peak_5091,327,.,17.67503,37.41386,32.77727,113,False
878,chr18,26139533,26139788,Nanog_256_peak_5093,144,.,10.01503,18.35042,14.499479999999998,126,False
879,chr18,26505467,26505605,Nanog_256_peak_5100,183,.,12.51787,22.44088,18.39045,55,False
880,chr18,26523480,26523721,Nanog_256_peak_5101,389,.,17.73507,43.742709999999995,38.90034,103,False
881,chr18,27888437,27888584,Nanog_256_peak_5107,240,.,14.903020000000001,28.336909999999996,24.04,81,True
882,chr18,29272641,29272879,Nanog_256_peak_5115,245,.,14.08355,28.84597,24.52799,140,False
883,chr18,30517808,30518019,Nanog_256_peak_5122,133,.,10.029689999999999,17.16834,13.37945,187,True
884,chr18,31507636,31507878,Nanog_256_peak_5130,385,.,20.33031,43.376540000000006,38.54553,61,False
885,chr18,32532590,32532810,Nanog_256_peak_5136,176,.,11.72461,21.70404,17.68869,154,False
886,chr18,32538126,32538237,Nanog_256_peak_5137,178,.,12.0386,21.84321,17.82104,63,True
887,chr18,32581576,32581745,Nanog_256_peak_5138,267,.,16.13821,31.132009999999998,26.72502,96,False
888,chr18,33090879,33091135,Nanog_256_peak_5147,158,.,10.84114,19.74077,15.82125,106,True
889,chr18,33901528,33901800,Nanog_256_peak_5152,404,.,18.26044,45.386309999999995,40.49556,113,True
890,chr18,34097477,34097694,Nanog_256_peak_5156,263,.,10.90982,30.758609999999997,26.36344,146,True
891,chr18,34116612,34116810,Nanog_256_peak_5157,186,.,12.070160000000001,22.763070000000003,18.69787,95,False
892,chr18,35264464,35264596,Nanog_256_peak_5171,174,.,12.145660000000001,21.48584,17.48091,85,False
893,chr18,36874925,36875204,Nanog_256_peak_5192,135,.,10.315669999999999,17.34502,13.54781,119,True
894,chr18,37988509,37988736,Nanog_256_peak_5203,234,.,12.307160000000001,27.67673,23.40766,105,True
895,chr18,38511640,38511761,Nanog_256_peak_5208,139,.,10.33262,17.71787,13.9017,53,True
896,chr18,39090704,39091118,Nanog_256_peak_5218,263,.,13.7487,30.74135,26.347040000000003,354,False
897,chr18,39326856,39326995,Nanog_256_peak_5219,198,.,12.20553,24.00747,19.88729,56,True
898,chr18,40416551,40416723,Nanog_256_peak_5227,177,.,11.97408,21.72626,17.709039999999998,105,False
899,chr18,40617495,40617623,Nanog_256_peak_5228,241,.,13.8601,28.46803,24.166439999999998,60,False
900,chr18,41133661,41133863,Nanog_256_peak_5232,132,.,10.10295,17.03138,13.25026,55,False
901,chr18,41562325,41562476,Nanog_256_peak_5235,259,.,14.944,30.31747,25.94053,61,False
902,chr18,42987560,42987825,Nanog_256_peak_5243,193,.,11.88376,23.4684,19.37349,100,True
903,chr18,43044214,43044430,Nanog_256_peak_5244,176,.,10.79305,21.6531,17.64031,99,False
904,chr18,43069771,43069894,Nanog_256_peak_5245,142,.,10.37988,18.13298,14.294170000000001,61,False
905,chr18,43452112,43452213,Nanog_256_peak_5250,324,.,17.107120000000002,37.05849,32.433440000000004,39,False
906,chr18,44013800,44013987,Nanog_256_peak_5257,186,.,12.51045,22.71509,18.65203,136,True
907,chr18,44849934,44850130,Nanog_256_peak_5266,167,.,11.423110000000001,20.74612,16.77775,133,False
908,chr18,45703497,45703701,Nanog_256_peak_5271,225,.,12.52021,26.815890000000003,22.58022,125,False
909,chr18,46151368,46151469,Nanog_256_peak_5274,143,.,10.4069,18.18062,14.339939999999999,49,False
910,chr18,46355665,46355947,Nanog_256_peak_5278,531,.,13.250760000000001,58.4046,53.16933,146,True
911,chr18,46356165,46356362,Nanog_256_peak_5279,370,.,10.5625,41.82608,37.04107,80,True
912,chr18,46829194,46829306,Nanog_256_peak_5283,181,.,11.44248,22.20281,18.16391,60,True
913,chr18,49321302,49321647,Nanog_256_peak_5309,639,.,22.571360000000002,69.44959,63.98899,171,False
914,chr18,49333650,49334031,Nanog_256_peak_5310,446,.,18.0556,49.67277,44.67396,153,False
915,chr19,841555,841658,Nanog_256_peak_5341,240,.,13.79755,28.36249,24.06506,44,False
916,chr19,1113196,1113477,Nanog_256_peak_5345,334,.,16.976020000000002,38.16356,33.49879,85,True
917,chr19,2219996,2220161,Nanog_256_peak_5357,211,.,13.29473,25.36836,21.19177,119,False
918,chr19,2318456,2318560,Nanog_256_peak_5358,132,.,10.10295,17.03138,13.25026,43,False
919,chr19,3104240,3104469,Nanog_256_peak_5361,248,.,12.824110000000001,29.179409999999997,24.84805,139,False
920,chr19,3164567,3164890,Nanog_256_peak_5362,187,.,12.129439999999999,22.86498,18.7949,65,False
921,chr19,4415811,4416055,Nanog_256_peak_5367,229,.,14.043370000000001,27.17032,22.9215,96,True
922,chr19,4858831,4858982,Nanog_256_peak_5374,198,.,12.46219,23.923679999999997,19.80648,63,True
923,chr19,5252906,5253139,Nanog_256_peak_5377,345,.,15.53785,39.24767,34.546,88,False
924,chr19,5315902,5316067,Nanog_256_peak_5378,177,.,11.753910000000001,21.75476,17.73627,124,False
925,chr19,6042948,6043329,Nanog_256_peak_5384,457,.,18.71138,50.821979999999996,45.79265,191,True
926,chr19,6134830,6134966,Nanog_256_peak_5385,158,.,10.6135,19.81866,15.895270000000002,46,False
927,chr19,6303965,6304110,Nanog_256_peak_5390,302,.,14.97764,34.793479999999995,30.253020000000003,58,True
928,chr19,6383774,6383911,Nanog_256_peak_5391,135,.,10.279580000000001,17.37322,13.57368,54,False
929,chr19,7149785,7149965,Nanog_256_peak_5402,450,.,17.85223,50.09982,45.09145,106,False
930,chr19,8481289,8481547,Nanog_256_peak_5415,527,.,20.49707,58.0192,52.79345,153,True
931,chr19,8634670,8634976,Nanog_256_peak_5417,318,.,15.15426,36.46727,31.8651,194,False
932,chr19,9015268,9015435,Nanog_256_peak_5425,238,.,14.573039999999999,28.124270000000003,23.83683,77,True
933,chr19,9429942,9430169,Nanog_256_peak_5430,187,.,11.78118,22.770139999999998,18.70455,163,True
934,chr19,9741192,9741549,Nanog_256_peak_5435,475,.,17.92086,52.601780000000005,47.52465,141,False
935,chr19,9908269,9908424,Nanog_256_peak_5437,155,.,10.9337,19.484360000000002,15.57726,71,True
936,chr19,10196321,10196514,Nanog_256_peak_5439,151,.,10.411719999999999,19.01379,15.129570000000001,101,True
937,chr19,10214833,10215026,Nanog_256_peak_5440,144,.,10.24569,18.29539,14.44846,68,False
938,chr19,13994745,13994889,Nanog_256_peak_5476,215,.,12.91099,25.73616,21.54368,47,True
939,chr19,14053383,14053476,Nanog_256_peak_5478,147,.,10.628210000000001,18.57414,14.712179999999998,29,False
940,chr19,14191614,14191772,Nanog_256_peak_5480,203,.,10.47391,24.5058,20.36726,97,False
941,chr19,14192273,14192522,Nanog_256_peak_5481,588,.,20.66225,64.23815,58.875780000000006,131,True
942,chr19,14901234,14901439,Nanog_256_peak_5483,224,.,13.118870000000001,26.64456,22.41711,132,False
943,chr19,14907772,14907947,Nanog_256_peak_5484,215,.,11.529110000000001,25.7449,21.55189,70,False
944,chr19,15454292,15454571,Nanog_256_peak_5496,339,.,14.35857,38.59465,33.91555,90,False
945,chr19,15694785,15695144,Nanog_256_peak_5504,168,.,10.31948,20.86535,16.89114,286,False
946,chr19,16692881,16693114,Nanog_256_peak_5512,144,.,10.7386,18.30904,14.4604,117,False
947,chr19,18325823,18325997,Nanog_256_peak_5522,230,.,14.56112,27.33366,23.078689999999998,56,True
948,chr19,18533508,18533753,Nanog_256_peak_5525,376,.,14.88565,42.4358,37.63313,211,False
949,chr19,19620076,19620245,Nanog_256_peak_5534,141,.,10.299669999999999,17.992,14.161129999999998,121,False
950,chr19,19727972,19728141,Nanog_256_peak_5539,406,.,16.153389999999998,45.5038,40.61108,61,True
951,chr19,19878701,19878982,Nanog_256_peak_5553,148,.,10.2212,18.69435,14.82569,39,True
952,chr19,20300154,20300303,Nanog_256_peak_5559,158,.,10.26411,19.73164,15.812920000000002,100,False
953,chr19,21365986,21366139,Nanog_256_peak_5562,331,.,15.916089999999999,37.7612,33.11155,81,True
954,chr19,21651518,21651666,Nanog_256_peak_5564,206,.,12.99424,24.84156,20.68954,67,False
955,chr19,21667219,21667445,Nanog_256_peak_5565,164,.,11.25056,20.44521,16.49016,157,False
956,chr19,21678541,21678868,Nanog_256_peak_5566,273,.,12.44974,31.748790000000003,27.31911,108,True
957,chr19,21684405,21684704,Nanog_256_peak_5568,288,.,13.33729,33.32703,28.84085,132,False
958,chr19,23700378,23700552,Nanog_256_peak_5585,260,.,15.91125,30.38754,26.00715,44,False
959,chr19,24126214,24126357,Nanog_256_peak_5589,213,.,12.104230000000001,25.526770000000003,21.34356,57,True
960,chr19,24553380,24553652,Nanog_256_peak_5591,203,.,12.76976,24.45216,20.315279999999998,188,False
961,chr19,25773047,25773223,Nanog_256_peak_5598,174,.,11.60887,21.50425,17.49825,77,False
962,chr19,26828412,26828750,Nanog_256_peak_5612,250,.,13.685479999999998,29.376,25.03552,138,False
963,chr19,26850908,26851080,Nanog_256_peak_5613,157,.,10.8149,19.69603,15.77915,104,False
964,chr19,27254066,27254243,Nanog_256_peak_5619,173,.,11.75362,21.33023,17.3329,93,True
965,chr19,27390895,27391186,Nanog_256_peak_5623,396,.,12.742980000000001,44.49953,39.63354,157,True
966,chr19,28147674,28147874,Nanog_256_peak_5631,145,.,10.060130000000001,18.4255,14.57066,29,False
967,chr19,28255748,28255894,Nanog_256_peak_5637,240,.,14.4292,28.348159999999996,24.05097,39,False
968,chr19,28854021,28854160,Nanog_256_peak_5641,163,.,11.194189999999999,20.34746,16.3967,68,True
969,chr19,29768460,29768874,Nanog_256_peak_5653,528,.,19.12141,58.04475,52.816759999999995,237,False
970,chr19,29795819,29796324,Nanog_256_peak_5655,726,.,18.74514,78.26866,72.63592,125,True
971,chr19,30562635,30562777,Nanog_256_peak_5666,214,.,13.67421,25.622320000000002,21.434929999999998,60,False
972,chr19,30847957,30848150,Nanog_256_peak_5668,157,.,10.788789999999999,19.65156,15.73715,54,True
973,chr19,30884692,30884853,Nanog_256_peak_5671,133,.,10.131960000000001,17.08704,13.30301,52,True
974,chr19,31344571,31344817,Nanog_256_peak_5675,831,.,24.69976,88.98210999999999,83.16521,104,False
975,chr19,32233314,32233494,Nanog_256_peak_5687,231,.,14.405129999999998,27.3856,23.127979999999997,91,True
976,chr19,32764786,32764942,Nanog_256_peak_5692,181,.,11.72627,22.17595,18.13766,98,False
977,chr19,33199214,33199517,Nanog_256_peak_5695,152,.,10.50967,19.1787,15.285879999999999,130,False
978,chr19,33374174,33374365,Nanog_256_peak_5699,456,.,21.829179999999997,50.70819,45.682140000000004,96,True
979,chr19,33484939,33485190,Nanog_256_peak_5702,484,.,20.78506,53.58769,48.47788,102,True
980,chr19,33843700,33843996,Nanog_256_peak_5705,239,.,14.3558,28.218909999999997,23.927329999999998,240,False
981,chr19,34169317,34169511,Nanog_256_peak_5708,194,.,11.9362,23.55609,19.45685,101,False
982,chr19,34446820,34446981,Nanog_256_peak_5709,133,.,10.00303,17.120620000000002,13.33474,57,False
983,chr19,34579787,34580224,Nanog_256_peak_5710,162,.,10.54911,20.20393,16.26119,341,False
984,chr19,34868830,34868998,Nanog_256_peak_5711,160,.,11.00128,20.01483,16.08107,96,True
985,chr19,34991608,34991885,Nanog_256_peak_5712,963,.,16.45289,102.44798,96.39738,131,False
986,chr19,35758116,35758282,Nanog_256_peak_5722,147,.,10.80743,18.61029,14.746720000000002,63,True
987,chr19,36016006,36016425,Nanog_256_peak_5724,355,.,13.37674,40.267070000000004,35.53378,170,False
988,chr19,38513131,38513353,Nanog_256_peak_5742,190,.,12.53711,23.13798,19.0576,80,True
989,chr19,38665569,38665803,Nanog_256_peak_5744,232,.,13.965110000000001,27.53688,23.27306,71,True
990,chr19,38833380,38833523,Nanog_256_peak_5745,136,.,10.339839999999999,17.49154,13.68671,54,False
991,chr19,38847534,38847683,Nanog_256_peak_5746,149,.,10.55215,18.82005,14.94539,59,True
992,chr19,39579697,39579963,Nanog_256_peak_5752,172,.,10.843010000000001,21.20506,17.21432,162,False
