,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain nanog motif,1k-cell new peak,in genome bin binding from 256-cell
1569,chr15,47435766,47435973,Nanog_1k_peak_6707,643,.,23.04255,69.40604,64.3989,64,True,False,True
1570,chr15,47485264,47485627,Nanog_1k_peak_6709,297,.,13.935429999999998,33.69473,29.71306,205,False,False,True
1571,chr15,47864444,47864650,Nanog_1k_peak_6713,833,.,31.041890000000002,88.84946,83.39820999999999,112,False,False,True
1572,chr16,218440,218668,Nanog_1k_peak_6719,325,.,14.06759,36.66888,32.5916,199,True,False,True
1573,chr16,562059,562347,Nanog_1k_peak_6726,360,.,13.73293,40.25888,36.07271,121,True,False,True
1574,chr16,569967,570255,Nanog_1k_peak_6728,207,.,12.4689,24.4509,20.797060000000002,149,False,True,True
1575,chr16,1364864,1365076,Nanog_1k_peak_6751,221,.,12.95453,25.80965,22.104870000000002,55,False,True,False
1576,chr16,1520060,1520287,Nanog_1k_peak_6754,180,.,11.6285,21.53806,18.00291,87,False,False,True
1577,chr16,1558944,1559154,Nanog_1k_peak_6757,155,.,10.63981,18.9715,15.54582,93,True,True,True
1578,chr16,2879853,2880015,Nanog_1k_peak_6771,210,.,11.93919,24.67221,21.01005,56,False,True,False
1579,chr16,3251867,3252090,Nanog_1k_peak_6775,145,.,10.576239999999999,17.96477,14.585629999999998,160,True,True,False
1580,chr16,4134028,4134327,Nanog_1k_peak_6779,142,.,10.28928,17.638379999999998,14.27339,254,True,True,False
1581,chr16,4654032,4654395,Nanog_1k_peak_6789,596,.,19.453979999999998,64.51698,59.63791,235,True,False,True
1582,chr16,4775045,4775383,Nanog_1k_peak_6791,254,.,11.44508,29.28374,25.45327,200,False,True,False
1583,chr16,5143117,5143225,Nanog_1k_peak_6795,273,.,15.7511,31.21626,27.317890000000002,47,False,True,False
1584,chr16,5153659,5153791,Nanog_1k_peak_6796,179,.,11.60137,21.491329999999998,17.95799,95,True,True,False
1585,chr16,5412669,5412839,Nanog_1k_peak_6800,205,.,10.30614,24.20777,20.56306,55,False,False,True
1586,chr16,5531171,5531383,Nanog_1k_peak_6803,178,.,11.237630000000001,21.351670000000002,17.823970000000003,101,True,True,False
1587,chr16,5880892,5881028,Nanog_1k_peak_6808,365,.,19.19096,40.71117,36.5113,39,True,True,False
1588,chr16,5886183,5886468,Nanog_1k_peak_6809,139,.,10.0807,17.259929999999997,13.91285,79,False,True,False
1589,chr16,6199204,6199508,Nanog_1k_peak_6815,308,.,14.251320000000002,34.918890000000005,30.89841,168,False,False,True
1590,chr16,6253499,6253596,Nanog_1k_peak_6817,148,.,10.69759,18.213729999999998,14.82271,31,False,True,False
1591,chr16,6456087,6456363,Nanog_1k_peak_6820,253,.,13.90954,29.142529999999997,25.31654,236,False,False,True
1592,chr16,6602053,6602506,Nanog_1k_peak_6826,483,.,15.261610000000001,52.86919,48.31015,386,False,True,False
1593,chr16,6835257,6835696,Nanog_1k_peak_6833,153,.,10.233460000000001,18.71485,15.30069,285,False,False,True
1594,chr16,7153647,7154238,Nanog_1k_peak_6836,648,.,18.38595,69.90032,64.8793,324,False,False,True
1595,chr16,7231477,7231837,Nanog_1k_peak_6838,406,.,14.66836,44.94937,40.62552,164,False,False,True
1596,chr16,7798716,7798937,Nanog_1k_peak_6843,139,.,10.27925,17.26565,13.91804,133,False,True,False
1597,chr16,7828794,7828995,Nanog_1k_peak_6844,204,.,13.2947,24.07153,20.43212,91,True,True,False
1598,chr16,8060499,8060812,Nanog_1k_peak_6850,186,.,11.99308,22.17137,18.60849,241,False,False,True
1599,chr16,8930533,8930753,Nanog_1k_peak_6862,254,.,14.3455,29.29096,25.46005,42,False,True,False
1600,chr16,9040465,9040857,Nanog_1k_peak_6864,154,.,10.34551,18.90258,15.48035,294,True,True,False
1601,chr16,9898698,9898979,Nanog_1k_peak_6881,265,.,13.54646,30.40082,26.530490000000004,194,True,True,False
1602,chr16,9971994,9972234,Nanog_1k_peak_6882,287,.,14.141379999999998,32.70831,28.76132,148,False,True,False
1603,chr16,9979442,9979543,Nanog_1k_peak_6884,145,.,10.24353,17.89375,14.517710000000001,47,False,True,False
1604,chr16,10318777,10318905,Nanog_1k_peak_6887,319,.,16.85166,35.9846,31.929740000000002,68,False,False,True
1605,chr16,10329602,10329762,Nanog_1k_peak_6888,193,.,12.60989,22.9029,19.310660000000002,74,False,True,True
1606,chr16,11004437,11004737,Nanog_1k_peak_6899,424,.,18.236439999999998,46.87144,42.490990000000004,171,True,False,True
1607,chr16,11031095,11031301,Nanog_1k_peak_6901,235,.,10.71672,27.323090000000004,23.56311,74,False,True,True
1608,chr16,11056374,11056760,Nanog_1k_peak_6904,232,.,13.3494,27.032709999999998,23.28289,57,False,True,True
1609,chr16,11150917,11151159,Nanog_1k_peak_6906,172,.,10.27367,20.78903,17.28414,90,False,True,True
1610,chr16,11151477,11151745,Nanog_1k_peak_6907,359,.,16.49758,40.17179,35.98834,157,False,True,True
1611,chr16,11185610,11185850,Nanog_1k_peak_6908,197,.,12.63289,23.31129,19.70223,125,False,False,True
1612,chr16,12060721,12060907,Nanog_1k_peak_6925,305,.,16.70972,34.53475,30.52615,64,False,False,True
1613,chr16,12173610,12173797,Nanog_1k_peak_6927,186,.,12.02207,22.222189999999998,18.65701,125,True,False,True
1614,chr16,12267459,12267702,Nanog_1k_peak_6934,440,.,19.17397,48.47234,44.04206,102,False,False,True
1615,chr16,12275240,12275386,Nanog_1k_peak_6935,173,.,11.50441,20.88881,17.37998,42,True,True,True
1616,chr16,13613934,13614086,Nanog_1k_peak_6949,255,.,14.40945,29.399959999999997,25.56481,101,False,False,True
1617,chr16,13680655,13680910,Nanog_1k_peak_6952,278,.,14.756429999999998,31.79705,27.880640000000003,59,False,False,True
1618,chr16,13744192,13744433,Nanog_1k_peak_6955,190,.,10.742460000000001,22.67083,19.087989999999998,152,True,True,False
1619,chr16,14009874,14010106,Nanog_1k_peak_6964,152,.,10.82104,18.63651,15.22604,186,False,True,False
1620,chr16,14378850,14379027,Nanog_1k_peak_6965,211,.,13.550270000000001,24.76684,21.10096,78,False,True,False
1621,chr16,14976052,14976297,Nanog_1k_peak_6975,198,.,11.2073,23.45041,19.83565,63,False,True,False
1622,chr16,15135200,15135681,Nanog_1k_peak_6977,158,.,10.57714,19.292579999999997,15.85294,145,False,True,False
1623,chr16,15378998,15379575,Nanog_1k_peak_6982,584,.,16.12335,63.259930000000004,58.41438,390,False,True,True
1624,chr16,15383234,15383389,Nanog_1k_peak_6983,344,.,11.32666,38.62407,34.487190000000005,74,False,True,True
1625,chr16,15396863,15397294,Nanog_1k_peak_6985,357,.,12.543610000000001,39.95426,35.77769,180,False,False,True
1626,chr16,15429552,15429986,Nanog_1k_peak_6986,225,.,10.14685,26.25083,22.52986,212,False,True,True
1627,chr16,15431230,15431503,Nanog_1k_peak_6987,527,.,17.52638,57.46965,52.7831,142,True,False,True
1628,chr16,15792036,15792215,Nanog_1k_peak_6996,231,.,13.858889999999999,26.84364,23.10105,123,False,False,True
1629,chr16,15882597,15882909,Nanog_1k_peak_6999,271,.,13.95186,31.083029999999997,27.188990000000004,75,False,False,True
1630,chr16,16170663,16170806,Nanog_1k_peak_7001,200,.,12.3023,23.65097,20.027829999999998,56,True,True,True
1631,chr16,16188467,16189155,Nanog_1k_peak_7002,541,.,17.40935,58.84733000000001,54.12222,342,True,False,True
1632,chr16,16199840,16200050,Nanog_1k_peak_7003,252,.,14.219289999999999,29.07627,25.25271,133,True,False,True
1633,chr16,16332816,16333192,Nanog_1k_peak_7007,246,.,10.998380000000001,28.457109999999997,24.65597,112,False,True,True
1634,chr16,16343240,16343460,Nanog_1k_peak_7010,349,.,11.23405,39.055640000000004,34.90636,158,False,False,True
1635,chr16,16439280,16439457,Nanog_1k_peak_7012,211,.,13.45311,24.84306,21.17436,92,False,True,False
1636,chr16,16446010,16446131,Nanog_1k_peak_7013,165,.,10.99565,20.00517,16.53435,88,False,True,False
1637,chr16,16468843,16468971,Nanog_1k_peak_7015,380,.,19.36819,42.26894,38.022659999999995,80,False,True,False
1638,chr16,16768987,16769199,Nanog_1k_peak_7023,167,.,11.098980000000001,20.18295,16.705,90,False,False,True
1639,chr16,16922931,16923205,Nanog_1k_peak_7026,154,.,10.79279,18.8708,15.45016,160,True,True,False
1640,chr16,16960290,16960521,Nanog_1k_peak_7027,154,.,10.79279,18.8708,15.45016,90,False,True,False
1641,chr16,19404523,19404860,Nanog_1k_peak_7051,628,.,16.07443,67.86482,62.895480000000006,210,False,True,True
1642,chr16,19411011,19411829,Nanog_1k_peak_7053,466,.,13.8311,51.21105,46.69757,272,True,False,True
1643,chr16,19536448,19536637,Nanog_1k_peak_7062,184,.,10.02833,22.01579,18.4599,120,False,False,True
1644,chr16,19833351,19833496,Nanog_1k_peak_7063,324,.,18.49544,36.54896,32.4755,94,False,False,True
1645,chr16,19887704,19887886,Nanog_1k_peak_7065,316,.,17.33377,35.646770000000004,31.603279999999998,114,True,False,True
1646,chr16,20189434,20189691,Nanog_1k_peak_7067,242,.,13.59149,28.01543,24.2304,110,True,True,False
1647,chr16,20198201,20198363,Nanog_1k_peak_7069,298,.,14.42942,33.86485,29.87777,57,False,True,False
1648,chr16,20294255,20294568,Nanog_1k_peak_7071,195,.,12.29619,23.15285,19.54971,152,False,True,False
1649,chr16,20523774,20523972,Nanog_1k_peak_7076,153,.,10.233460000000001,18.71485,15.30069,80,False,True,False
1650,chr16,20564096,20564254,Nanog_1k_peak_7079,149,.,10.2971,18.3829,14.98439,113,True,True,False
1651,chr16,20739290,20739593,Nanog_1k_peak_7082,305,.,15.64603,34.58139,30.57184,179,False,False,True
1652,chr16,20870914,20871085,Nanog_1k_peak_7083,181,.,12.14065,21.69984,18.15749,103,False,True,True
1653,chr16,20896467,20896633,Nanog_1k_peak_7086,272,.,12.827760000000001,31.113190000000003,27.217990000000004,64,False,False,True
1654,chr16,21047625,21047962,Nanog_1k_peak_7092,237,.,11.51046,27.53683,23.76861,73,True,True,True
1655,chr16,21056861,21057196,Nanog_1k_peak_7094,539,.,21.84814,58.688030000000005,53.96787,218,True,False,True
1656,chr16,21079289,21079519,Nanog_1k_peak_7095,167,.,11.125119999999999,20.22804,16.74781,175,True,True,True
1657,chr16,21489518,21489696,Nanog_1k_peak_7098,171,.,11.60546,20.69223,17.191779999999998,40,False,True,False
1658,chr16,21671785,21672137,Nanog_1k_peak_7103,232,.,11.8861,26.959540000000004,23.21252,234,True,True,False
1659,chr16,21912241,21912389,Nanog_1k_peak_7109,433,.,19.66939,47.77507,43.366609999999994,77,False,False,True
1660,chr16,22292401,22292782,Nanog_1k_peak_7118,203,.,11.54021,24.00667,20.369220000000002,282,False,False,True
1661,chr16,22987079,22987236,Nanog_1k_peak_7128,202,.,13.0994,23.851589999999998,20.220670000000002,103,False,False,True
1662,chr16,23275152,23275555,Nanog_1k_peak_7130,201,.,11.41308,23.79438,20.16535,314,False,True,False
1663,chr16,23379085,23379272,Nanog_1k_peak_7136,178,.,12.08925,21.36887,17.84055,42,True,True,False
1664,chr16,23958800,23959174,Nanog_1k_peak_7143,867,.,21.41695,92.2537,86.74028,220,False,False,True
1665,chr16,23991160,23991476,Nanog_1k_peak_7149,351,.,13.98655,39.32728,35.1698,158,False,False,True
1666,chr16,24001608,24001843,Nanog_1k_peak_7150,199,.,11.9729,23.61749,19.995739999999998,139,False,True,False
1667,chr16,24198724,24199100,Nanog_1k_peak_7152,194,.,10.6565,23.09112,19.49101,199,False,True,False
1668,chr16,24322080,24322439,Nanog_1k_peak_7157,183,.,11.28692,21.943260000000002,18.39043,81,False,True,False
1669,chr16,24721261,24721382,Nanog_1k_peak_7162,150,.,10.57674,18.48208,15.07881,48,False,True,False
1670,chr16,24751297,24751559,Nanog_1k_peak_7163,153,.,10.71075,18.72245,15.30775,43,False,True,False
1671,chr16,24832050,24832146,Nanog_1k_peak_7164,178,.,11.54749,21.39868,17.86883,51,False,True,False
1672,chr16,25145983,25146103,Nanog_1k_peak_7167,176,.,12.03195,21.1635,17.64327,67,False,False,True
1673,chr16,25259987,25260246,Nanog_1k_peak_7170,416,.,18.18328,46.0144,41.66085,104,False,False,True
1674,chr16,25609640,25609802,Nanog_1k_peak_7176,177,.,10.90442,21.30702,17.78121,59,False,True,False
1675,chr16,25921763,25921895,Nanog_1k_peak_7181,185,.,12.42813,22.10219,18.541929999999997,67,False,False,True
1676,chr16,26136367,26136605,Nanog_1k_peak_7187,180,.,10.11327,21.60698,18.0686,193,False,True,False
1677,chr16,26270697,26270936,Nanog_1k_peak_7190,254,.,11.133560000000001,29.32821,25.49621,136,False,True,False
1678,chr16,26277428,26277686,Nanog_1k_peak_7192,179,.,10.34853,21.45491,17.922639999999998,118,False,True,False
1679,chr16,26358598,26358833,Nanog_1k_peak_7202,194,.,10.989360000000001,23.0854,19.48576,177,False,True,False
1680,chr16,26437565,26437705,Nanog_1k_peak_7204,158,.,10.282060000000001,19.26675,15.828660000000001,88,False,True,False
1681,chr16,26538977,26539138,Nanog_1k_peak_7205,140,.,10.2846,17.38305,14.030439999999999,61,False,True,False
1682,chr16,26676535,26676741,Nanog_1k_peak_7209,381,.,16.96346,42.427890000000005,38.17635,125,True,True,False
1683,chr16,27191362,27191597,Nanog_1k_peak_7221,355,.,15.783029999999998,39.67111,35.50285,112,False,False,True
1684,chr16,27570782,27571002,Nanog_1k_peak_7228,185,.,10.720360000000001,22.0772,18.51834,93,True,True,True
1685,chr16,27593517,27593730,Nanog_1k_peak_7231,404,.,20.02214,44.74212,40.423429999999996,84,False,False,True
1686,chr16,27831548,27831782,Nanog_1k_peak_7234,715,.,21.2529,76.70805,71.51218,122,True,False,True
1687,chr16,29042804,29042965,Nanog_1k_peak_7255,153,.,10.71075,18.72245,15.30775,97,False,True,False
1688,chr16,29194481,29194660,Nanog_1k_peak_7258,410,.,20.39757,45.39679,41.060320000000004,67,False,True,False
1689,chr16,29243667,29244047,Nanog_1k_peak_7263,195,.,11.04795,23.18361,19.57946,136,True,False,True
1690,chr16,29361021,29361377,Nanog_1k_peak_7266,585,.,13.746670000000002,63.362519999999996,58.5144,114,False,False,True
1691,chr16,29376301,29376456,Nanog_1k_peak_7268,149,.,10.47193,18.29563,14.901110000000001,97,True,True,True
1692,chr16,29450247,29450521,Nanog_1k_peak_7269,278,.,15.74288,31.7155,27.801379999999998,218,False,False,True
1693,chr16,30002509,30002808,Nanog_1k_peak_7285,190,.,11.0786,22.67474,19.0914,154,False,True,False
1694,chr16,30071107,30071307,Nanog_1k_peak_7289,176,.,10.51935,21.19807,17.676389999999998,108,False,True,False
1695,chr16,30148361,30148631,Nanog_1k_peak_7292,586,.,23.18579,63.528040000000004,58.67511999999999,94,False,False,True
1696,chr16,30330055,30330201,Nanog_1k_peak_7297,582,.,21.915979999999998,63.048880000000004,58.2104,65,False,False,True
1697,chr16,30330463,30330898,Nanog_1k_peak_7298,255,.,12.581389999999999,29.399140000000003,25.56426,399,False,False,True
1698,chr16,30343802,30343965,Nanog_1k_peak_7299,727,.,30.60959,77.99738,72.77349,130,False,False,True
1699,chr16,30421216,30421375,Nanog_1k_peak_7300,140,.,10.13205,17.35249,14.00109,76,False,True,False
1700,chr16,30445474,30445690,Nanog_1k_peak_7303,216,.,13.256329999999998,25.30065,21.614829999999998,170,False,True,False
1701,chr16,30625699,30625911,Nanog_1k_peak_7305,189,.,12.41112,22.528979999999997,18.95187,138,False,True,False
1702,chr16,30665920,30666307,Nanog_1k_peak_7306,196,.,12.08487,23.28209,19.67406,177,True,True,False
1703,chr16,30954752,30955103,Nanog_1k_peak_7308,195,.,12.0053,23.14761,19.54502,225,False,True,False
1704,chr16,31010649,31010825,Nanog_1k_peak_7310,198,.,10.228530000000001,23.49444,19.87758,79,False,True,False
1705,chr16,31454438,31454765,Nanog_1k_peak_7315,249,.,11.86405,28.78272,24.96955,82,False,True,False
1706,chr16,32183947,32184078,Nanog_1k_peak_7329,163,.,10.30604,19.80108,16.33923,87,True,True,False
1707,chr16,32279314,32279454,Nanog_1k_peak_7332,137,.,10.2189,17.135270000000002,13.794379999999999,78,True,True,False
1708,chr16,32590749,32590974,Nanog_1k_peak_7339,160,.,11.24943,19.48326,16.03503,60,False,True,False
1709,chr16,32597825,32598026,Nanog_1k_peak_7340,202,.,12.7154,23.88549,20.252570000000002,131,False,True,False
1710,chr16,32804597,32804928,Nanog_1k_peak_7351,306,.,12.583039999999999,34.636179999999996,30.62492,227,True,True,False
1711,chr16,32814861,32815130,Nanog_1k_peak_7353,140,.,10.157919999999999,17.39927,14.045370000000002,231,True,True,False
1712,chr16,33106567,33106867,Nanog_1k_peak_7356,349,.,11.84428,39.12765,34.97643,149,False,False,True
1713,chr16,33163648,33163829,Nanog_1k_peak_7360,179,.,11.850719999999999,21.50398,17.96997,41,True,True,True
1714,chr16,33394631,33394979,Nanog_1k_peak_7361,262,.,14.83945,30.13702,26.27567,113,True,True,False
1715,chr16,33598784,33598998,Nanog_1k_peak_7367,378,.,15.08743,42.07705,37.835609999999996,52,True,False,True
1716,chr16,34033564,34033913,Nanog_1k_peak_7376,206,.,11.692160000000001,24.26022,20.61355,144,False,True,True
1717,chr16,34040928,34041435,Nanog_1k_peak_7377,407,.,12.69488,45.08167,40.75388,340,True,False,True
1718,chr16,34418239,34418638,Nanog_1k_peak_7389,196,.,12.08487,23.28209,19.67406,278,False,True,False
1719,chr16,34528243,34528366,Nanog_1k_peak_7392,274,.,14.13695,31.394070000000003,27.49002,42,False,False,True
1720,chr16,34613467,34613885,Nanog_1k_peak_7394,586,.,16.21614,63.471940000000004,58.62,80,False,False,True
1721,chr16,35044402,35044701,Nanog_1k_peak_7401,189,.,11.958260000000001,22.571279999999998,18.9924,89,True,False,True
1722,chr16,35115552,35115868,Nanog_1k_peak_7402,270,.,14.23216,30.916559999999997,27.02923,168,False,False,True
1723,chr16,35426919,35427098,Nanog_1k_peak_7406,146,.,10.06552,17.99004,14.60922,100,False,True,True
1724,chr16,35497541,35497980,Nanog_1k_peak_7412,558,.,15.634229999999999,60.58166,55.80849,255,False,False,True
1725,chr16,35508753,35508862,Nanog_1k_peak_7415,258,.,11.351389999999999,29.736690000000003,25.88886,50,False,True,True
1726,chr16,35518165,35518569,Nanog_1k_peak_7417,1059,.,26.42683,111.75124,105.90446000000001,245,True,False,True
1727,chr16,35532253,35532572,Nanog_1k_peak_7418,208,.,11.158339999999999,24.52156,20.86519,153,False,False,True
1728,chr16,35669191,35669428,Nanog_1k_peak_7422,300,.,17.02838,34.06173,30.06867,57,False,False,True
1729,chr16,36062384,36062626,Nanog_1k_peak_7426,339,.,11.099639999999999,38.10297,33.981609999999996,143,True,True,True
1730,chr16,36065475,36065872,Nanog_1k_peak_7427,471,.,12.0342,51.64105,47.11555,242,True,False,True
1731,chr16,36223253,36223372,Nanog_1k_peak_7433,136,.,10.09785,16.949720000000003,13.617289999999999,59,False,False,True
1732,chr16,36640868,36641111,Nanog_1k_peak_7436,212,.,13.06634,24.96735,21.29394,161,False,True,False
1733,chr16,36714664,36714773,Nanog_1k_peak_7438,149,.,10.49794,18.34178,14.94491,36,True,True,False
1734,chr16,36826968,36827064,Nanog_1k_peak_7442,199,.,12.95571,23.56866,19.9492,45,True,True,False
1735,chr16,37767868,37768139,Nanog_1k_peak_7450,188,.,11.87665,22.43189,18.85836,169,True,True,False
1736,chr16,37793444,37793643,Nanog_1k_peak_7451,158,.,10.81987,19.28474,15.84591,168,False,True,False
1737,chr16,38936118,38936407,Nanog_1k_peak_7463,313,.,11.30607,35.360820000000004,31.32617,124,False,True,True
1738,chr16,39195181,39195288,Nanog_1k_peak_7469,295,.,15.790510000000001,33.545359999999995,29.569059999999997,60,False,True,False
1739,chr16,39211919,39212349,Nanog_1k_peak_7470,440,.,16.96986,48.51458,44.083420000000004,283,False,False,True
1740,chr16,39230932,39231169,Nanog_1k_peak_7471,161,.,10.18542,19.60139,16.148,120,True,True,True
1741,chr16,39242182,39242333,Nanog_1k_peak_7472,196,.,12.60088,23.25325,19.646179999999998,96,False,True,True
1742,chr16,39248951,39249193,Nanog_1k_peak_7473,162,.,11.06052,19.70834,16.25017,195,False,True,True
1743,chr16,39408421,39408820,Nanog_1k_peak_7479,252,.,12.78052,29.10538,25.28078,225,False,True,True
1744,chr16,39422547,39422770,Nanog_1k_peak_7481,340,.,16.186339999999998,38.21843,34.09367,109,False,False,True
1745,chr16,39476487,39476743,Nanog_1k_peak_7484,261,.,12.53704,29.96104,26.1055,115,False,True,True
1746,chr16,39477807,39478034,Nanog_1k_peak_7485,186,.,10.12255,22.17812,18.61485,70,False,True,True
1747,chr16,39605515,39605767,Nanog_1k_peak_7486,276,.,15.6287,31.513340000000003,27.605459999999997,126,False,True,False
