,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain nanog motif,dome new peak
5113,chr17,23451512,23451796,Nanog_dome_peak_14029,442,.,20.067,47.69423,44.278079999999996,90,False,False,False
5114,chr17,23539508,23539696,Nanog_dome_peak_14031,181,.,11.98087,21.04735,18.14116,73,True,False,True
5115,chr17,23556570,23556745,Nanog_dome_peak_14033,471,.,22.18514,50.605979999999995,47.14509,78,True,False,False
5116,chr17,23673104,23673584,Nanog_dome_peak_14034,878,.,21.23058,91.82831999999999,87.81424,262,False,True,False
5117,chr17,23729990,23730207,Nanog_dome_peak_14037,425,.,17.278679999999998,45.98305,42.594229999999996,123,True,True,True
5118,chr17,23755292,23755467,Nanog_dome_peak_14039,143,.,10.148610000000001,17.11907,14.317929999999999,106,True,False,False
5119,chr17,23842698,23842909,Nanog_dome_peak_14040,319,.,17.37996,35.204240000000006,31.9984,101,True,False,True
5120,chr17,23894656,23894955,Nanog_dome_peak_14042,251,.,13.70323,28.203509999999998,25.134629999999998,220,False,True,False
5121,chr17,23926751,23926883,Nanog_dome_peak_14043,326,.,17.45818,35.87158,32.65376,37,False,False,False
5122,chr17,23959677,23959871,Nanog_dome_peak_14045,181,.,10.7405,21.03495,18.12904,92,True,False,True
5123,chr17,23966002,23966238,Nanog_dome_peak_14047,395,.,12.62335,42.85731,39.51954,117,True,True,False
5124,chr17,24053551,24053887,Nanog_dome_peak_14053,521,.,16.607879999999998,55.6444,52.108309999999996,186,True,True,False
5125,chr17,24108986,24109196,Nanog_dome_peak_14058,462,.,19.44066,49.70688,46.25935,97,True,False,True
5126,chr17,24242930,24243227,Nanog_dome_peak_14067,218,.,13.00319,24.85716,21.86072,154,False,False,True
5127,chr17,24283424,24284234,Nanog_dome_peak_14068,615,.,12.05364,65.26616999999999,61.59579,309,False,False,True
5128,chr17,24318619,24318753,Nanog_dome_peak_14073,497,.,16.5635,53.20295,49.70251,70,True,False,True
5129,chr17,24319493,24319780,Nanog_dome_peak_14074,370,.,13.42309,40.35841,37.06215,224,True,False,True
5130,chr17,24324819,24325067,Nanog_dome_peak_14076,959,.,27.99675,100.1089,95.99369,172,True,True,False
5131,chr17,24520169,24520380,Nanog_dome_peak_14086,545,.,23.457910000000002,58.13296,54.56148,110,True,False,False
5132,chr17,24566949,24567144,Nanog_dome_peak_14088,621,.,26.977209999999996,65.81344,62.135630000000006,67,True,True,False
5133,chr17,24615036,24615209,Nanog_dome_peak_14089,159,.,10.53454,18.78969,15.942060000000001,60,True,False,True
5134,chr17,24684717,24684825,Nanog_dome_peak_14091,158,.,10.82519,18.64451,15.80071,70,True,False,True
5135,chr17,24718134,24718291,Nanog_dome_peak_14095,426,.,21.47402,46.08266,42.69218,71,True,False,True
5136,chr17,24747156,24747278,Nanog_dome_peak_14096,194,.,12.571769999999999,22.3993,19.45911,49,False,False,True
5137,chr17,24821440,24821590,Nanog_dome_peak_14099,321,.,17.18854,35.38572,32.17653,80,True,False,True
5138,chr17,24840446,24840536,Nanog_dome_peak_14100,159,.,10.56046,18.83437,15.9853,67,True,True,True
5139,chr17,24841637,24841819,Nanog_dome_peak_14101,212,.,12.65809,24.25966,21.27649,122,False,False,True
5140,chr17,24866595,24866777,Nanog_dome_peak_14102,151,.,10.56838,17.94878,15.12504,68,True,False,True
5141,chr17,24877734,24877934,Nanog_dome_peak_14103,186,.,11.90889,21.60857,18.68855,93,True,False,True
5142,chr17,24996520,24996939,Nanog_dome_peak_14108,602,.,21.91599,63.91029,60.258630000000004,113,True,False,True
5143,chr17,25018813,25019009,Nanog_dome_peak_14109,162,.,10.18094,19.09896,16.2434,55,True,True,False
5144,chr17,25019134,25019404,Nanog_dome_peak_14110,216,.,12.26951,24.659270000000003,21.66725,133,True,False,False
5145,chr17,25033610,25033831,Nanog_dome_peak_14112,267,.,14.67629,29.85645,26.753709999999998,69,True,True,True
5146,chr17,25197020,25197215,Nanog_dome_peak_14114,743,.,27.01523,78.16271,74.32178,70,True,False,False
5147,chr17,25269463,25269651,Nanog_dome_peak_14119,335,.,16.93739,36.768390000000004,33.53425,79,True,False,True
5148,chr17,25288414,25288620,Nanog_dome_peak_14120,416,.,19.80535,45.06275,41.688829999999996,148,True,True,True
5149,chr17,25367700,25367880,Nanog_dome_peak_14121,251,.,14.97267,28.173820000000003,25.10559,101,True,True,False
5150,chr17,25413981,25414177,Nanog_dome_peak_14123,264,.,15.1223,29.58898,26.49145,128,True,False,True
5151,chr17,25743827,25744104,Nanog_dome_peak_14136,223,.,13.51774,25.331979999999998,22.32469,84,True,False,True
5152,chr17,25801232,25801401,Nanog_dome_peak_14139,202,.,12.74642,23.16333,20.20551,94,True,True,True
5153,chr17,25831555,25831674,Nanog_dome_peak_14143,416,.,19.75977,44.98454,41.61184,58,True,False,False
5154,chr17,25851133,25851325,Nanog_dome_peak_14145,325,.,13.9289,35.730140000000006,32.51488,93,True,False,True
5155,chr17,25856521,25856844,Nanog_dome_peak_14147,846,.,18.49159,88.66084000000001,84.68585,86,True,False,False
5156,chr17,25858372,25858660,Nanog_dome_peak_14148,700,.,17.23166,73.87241999999999,70.08807,85,False,False,True
5157,chr17,25884222,25884627,Nanog_dome_peak_14151,651,.,22.74963,68.88441,65.16512,192,False,False,True
5158,chr17,26061794,26061953,Nanog_dome_peak_14152,265,.,14.57281,29.67908,26.5798,100,True,True,True
5159,chr17,26072474,26072779,Nanog_dome_peak_14155,364,.,15.38618,39.70375,36.41861,142,True,False,True
5160,chr17,26075720,26075877,Nanog_dome_peak_14156,219,.,11.046489999999999,24.918110000000002,21.92035,59,True,False,True
5161,chr17,26111577,26111887,Nanog_dome_peak_14158,338,.,17.51458,37.13305,33.89265,216,False,False,False
5162,chr17,26125919,26126075,Nanog_dome_peak_14160,399,.,19.21088,43.34278,39.99702,77,False,True,False
5163,chr17,26252287,26252450,Nanog_dome_peak_14162,282,.,16.05558,31.33245,28.20045,55,True,False,True
5164,chr17,26271175,26271297,Nanog_dome_peak_14163,274,.,13.23739,30.52037,27.40411,49,True,False,False
5165,chr17,26273611,26273805,Nanog_dome_peak_14165,567,.,21.85591,60.38442,56.78224,141,False,False,True
5166,chr17,26416107,26416273,Nanog_dome_peak_14169,192,.,12.49428,22.22901,19.29308,75,True,True,False
5167,chr17,26721845,26722073,Nanog_dome_peak_14177,350,.,16.6672,38.33051,35.06878,110,False,False,True
5168,chr17,26755853,26756043,Nanog_dome_peak_14179,177,.,10.503960000000001,20.64266,17.74672,104,False,False,True
5169,chr17,26803406,26803567,Nanog_dome_peak_14182,423,.,20.9798,45.77617,42.39089,78,False,False,True
5170,chr17,26899437,26899688,Nanog_dome_peak_14185,224,.,13.59111,25.46775,22.45739,111,False,False,True
5171,chr17,26911840,26911969,Nanog_dome_peak_14187,152,.,10.6312,18.07698,15.249429999999998,74,True,False,True
5172,chr17,26961658,26961873,Nanog_dome_peak_14190,299,.,14.38565,33.12154,29.95487,106,False,True,True
5173,chr17,26965069,26965263,Nanog_dome_peak_14191,187,.,10.78705,21.64313,18.722170000000002,103,True,False,True
5174,chr17,27258582,27258860,Nanog_dome_peak_14198,492,.,18.87439,52.70689,49.21393,103,True,True,True
5175,chr17,27269236,27269450,Nanog_dome_peak_14200,362,.,11.75025,39.57972,36.29652,84,True,False,True
5176,chr17,27273325,27273513,Nanog_dome_peak_14201,432,.,15.146729999999998,46.62012,43.22077,79,True,False,True
5177,chr17,27278952,27279146,Nanog_dome_peak_14202,546,.,13.74129,58.252340000000004,54.67933000000001,85,True,False,True
5178,chr17,27285771,27286541,Nanog_dome_peak_14205,1579,.,16.41715,162.76003,157.90717,331,False,False,False
5179,chr17,27387741,27387845,Nanog_dome_peak_14208,260,.,15.43411,29.159679999999998,26.07129,57,True,True,True
5180,chr17,27422338,27422493,Nanog_dome_peak_14210,392,.,18.77867,42.604079999999996,39.27029,76,True,True,True
5181,chr17,27548510,27548672,Nanog_dome_peak_14214,159,.,10.88696,18.76408,15.91695,80,True,False,True
5182,chr17,27560961,27561212,Nanog_dome_peak_14215,377,.,17.46809,41.09435,37.7859,106,False,False,True
5183,chr17,27583664,27583906,Nanog_dome_peak_14217,359,.,10.7882,39.26546,35.98772,163,True,True,True
5184,chr17,27585488,27585774,Nanog_dome_peak_14218,402,.,10.75305,43.59255,40.24289,216,True,True,True
5185,chr17,27601749,27601999,Nanog_dome_peak_14221,232,.,13.825579999999999,26.31723,23.28859,147,True,False,True
5186,chr17,27651373,27651725,Nanog_dome_peak_14222,495,.,22.29888,53.01294,49.51553,181,True,True,True
5187,chr17,27660391,27660512,Nanog_dome_peak_14223,190,.,12.37982,21.981,19.051170000000003,81,True,False,True
5188,chr17,27688603,27688876,Nanog_dome_peak_14225,614,.,16.596339999999998,65.12946,61.461009999999995,99,True,False,True
5189,chr17,27693542,27693950,Nanog_dome_peak_14227,694,.,16.31339,73.20841,69.4325,275,True,False,False
5190,chr17,27719975,27720127,Nanog_dome_peak_14229,285,.,12.41185,31.680559999999996,28.541990000000002,79,True,False,True
5191,chr17,27723196,27723474,Nanog_dome_peak_14230,737,.,22.15511,77.59754000000001,73.76405,101,True,False,False
5192,chr17,27739562,27739751,Nanog_dome_peak_14231,439,.,20.29694,47.34402,43.93334,63,True,True,True
5193,chr17,27782802,27783070,Nanog_dome_peak_14233,373,.,18.45289,40.67937,37.377629999999996,184,False,False,True
5194,chr17,27829520,27829779,Nanog_dome_peak_14235,380,.,19.532970000000002,41.33278,38.02026,174,True,False,True
5195,chr17,27844302,27844541,Nanog_dome_peak_14236,375,.,18.53983,40.82912,37.52495,131,True,False,True
5196,chr17,28009498,28009635,Nanog_dome_peak_14243,182,.,11.141860000000001,21.191229999999997,18.28144,25,True,False,True
5197,chr17,28101954,28102134,Nanog_dome_peak_14246,989,.,31.82535,103.06889,98.91771999999999,82,True,True,False
5198,chr17,28111383,28111714,Nanog_dome_peak_14248,629,.,16.22172,66.64085,62.95179,117,False,False,False
5199,chr17,28130279,28130555,Nanog_dome_peak_14252,290,.,15.36871,32.21391,29.06492,114,True,True,True
5200,chr17,28196827,28196969,Nanog_dome_peak_14253,178,.,11.76887,20.71964,17.82145,89,True,False,True
5201,chr17,28308305,28308543,Nanog_dome_peak_14256,319,.,17.59093,35.13953,31.934859999999997,150,False,False,False
5202,chr17,28371197,28371681,Nanog_dome_peak_14258,1379,.,26.886059999999997,142.57039,137.94196000000002,286,False,False,False
5203,chr17,28579422,28579646,Nanog_dome_peak_14267,151,.,10.599689999999999,18.012539999999998,15.18701,66,True,False,True
5204,chr17,28674553,28675022,Nanog_dome_peak_14270,373,.,16.34354,40.63382,37.332809999999995,176,False,False,True
5205,chr17,28706824,28707060,Nanog_dome_peak_14271,184,.,10.59944,21.33128,18.418120000000002,177,False,False,True
5206,chr17,28811619,28811813,Nanog_dome_peak_14273,143,.,10.22637,17.15135,14.34934,101,True,False,True
5207,chr17,28862448,28862708,Nanog_dome_peak_14278,592,.,19.04063,62.87851,59.241240000000005,206,False,False,False
5208,chr17,28873230,28873427,Nanog_dome_peak_14281,182,.,11.97749,21.13953,18.23108,101,False,False,True
5209,chr17,29011165,29011869,Nanog_dome_peak_14286,1069,.,10.8776,111.23658999999999,106.98466,307,True,True,True
5210,chr17,29024178,29024396,Nanog_dome_peak_14288,418,.,16.40868,45.2076,41.83115,96,True,True,True
5211,chr17,29024704,29024965,Nanog_dome_peak_14289,223,.,10.95182,25.34628,22.3388,112,True,False,True
5212,chr17,29030158,29030489,Nanog_dome_peak_14290,856,.,13.163,89.61281,85.6262,127,True,False,True
5213,chr17,29032411,29032837,Nanog_dome_peak_14291,1350,.,18.03378,139.63153,135.03856000000002,265,True,False,True
5214,chr17,29064767,29065090,Nanog_dome_peak_14293,199,.,12.40526,22.90103,19.94918,203,False,False,True
5215,chr17,29095929,29096153,Nanog_dome_peak_14295,1098,.,30.076140000000002,114.12468999999999,109.83791000000001,137,False,False,False
5216,chr17,29104356,29104573,Nanog_dome_peak_14298,1102,.,22.67289,114.508,110.21681000000001,76,True,False,True
5217,chr17,29114468,29114633,Nanog_dome_peak_14300,347,.,13.665770000000002,38.02795,34.77147,72,True,True,True
5218,chr17,29134876,29135091,Nanog_dome_peak_14303,143,.,10.22637,17.15135,14.34934,156,True,False,True
5219,chr17,29211648,29211853,Nanog_dome_peak_14306,224,.,13.04463,25.42953,22.42024,122,True,False,False
5220,chr17,29227209,29227547,Nanog_dome_peak_14307,660,.,25.29759,69.7702,66.03909,147,False,False,False
5221,chr17,29412784,29413001,Nanog_dome_peak_14314,254,.,12.05062,28.48193,25.407239999999998,174,True,False,True
5222,chr17,29441841,29442164,Nanog_dome_peak_14316,680,.,27.027,71.83569,68.07771,164,False,False,False
5223,chr17,29648668,29648922,Nanog_dome_peak_14322,187,.,12.143880000000001,21.70608,18.783920000000002,195,True,False,True
5224,chr17,29833743,29834097,Nanog_dome_peak_14329,617,.,15.3859,65.39541,61.723180000000006,81,False,False,True
5225,chr17,29837428,29837963,Nanog_dome_peak_14330,390,.,11.81817,42.3811,39.05105,455,True,False,True
5226,chr17,29859057,29859414,Nanog_dome_peak_14331,539,.,17.55142,57.51871,53.95565,142,False,False,True
5227,chr17,29864102,29864529,Nanog_dome_peak_14332,349,.,12.7114,38.25673,34.99625,189,True,False,True
5228,chr17,29907970,29908306,Nanog_dome_peak_14341,490,.,15.44829,52.50022,49.01054,89,True,False,True
5229,chr17,29918875,29919020,Nanog_dome_peak_14342,318,.,16.685670000000002,35.0823,31.87865,87,True,False,True
5230,chr17,29926023,29926294,Nanog_dome_peak_14343,440,.,20.3425,47.42178,44.00996,85,False,True,True
5231,chr17,30196229,30196519,Nanog_dome_peak_14353,1193,.,31.29212,123.71498999999999,119.31338000000001,151,False,True,True
5232,chr17,30218193,30218386,Nanog_dome_peak_14355,556,.,23.617810000000002,59.216809999999995,55.630269999999996,84,True,True,True
5233,chr17,30223986,30224272,Nanog_dome_peak_14356,765,.,24.11054,80.4045,76.53516,110,False,False,True
5234,chr17,30231602,30232047,Nanog_dome_peak_14357,679,.,20.97261,71.75373,67.99686,286,False,True,True
5235,chr17,30238576,30238942,Nanog_dome_peak_14358,812,.,26.227759999999996,85.22224,81.29097,221,False,False,True
5236,chr17,30329349,30329623,Nanog_dome_peak_14360,536,.,20.998820000000002,57.22739,53.66868,155,True,False,False
5237,chr17,30359951,30360186,Nanog_dome_peak_14362,291,.,10.208789999999999,32.35159,29.199790000000004,96,True,True,True
5238,chr17,30360594,30360872,Nanog_dome_peak_14363,1117,.,23.282120000000003,116.04433999999999,111.73505,149,False,True,False
5239,chr17,30365401,30365544,Nanog_dome_peak_14364,281,.,10.26538,31.26629,28.135690000000004,101,True,False,True
5240,chr17,30374997,30375116,Nanog_dome_peak_14367,193,.,10.83007,22.260360000000002,19.32367,50,True,False,True
5241,chr17,30376699,30376876,Nanog_dome_peak_14368,264,.,13.44244,29.591659999999997,26.494040000000002,101,False,False,True
5242,chr17,30439671,30439812,Nanog_dome_peak_14372,153,.,10.555660000000001,18.13191,15.302970000000002,74,True,False,True
5243,chr17,30446162,30446278,Nanog_dome_peak_14374,269,.,11.845839999999999,30.01434,26.90853,92,True,False,True
5244,chr17,30448207,30448402,Nanog_dome_peak_14375,437,.,15.8002,47.11938,43.71206,85,True,False,True
5245,chr17,30601363,30601667,Nanog_dome_peak_14382,279,.,12.465019999999999,31.125159999999997,27.99727,121,False,True,False
5246,chr17,30908638,30908863,Nanog_dome_peak_14392,219,.,13.531479999999998,24.99456,21.99511,149,False,False,False
5247,chr17,30975902,30976116,Nanog_dome_peak_14396,142,.,10.19515,17.08434,14.284220000000001,129,True,True,True
5248,chr17,30984084,30984419,Nanog_dome_peak_14397,1356,.,31.6681,140.22073,135.62103000000002,124,False,False,False
5249,chr17,31015618,31015862,Nanog_dome_peak_14398,271,.,14.88773,30.22028,27.11032,73,False,False,True
5250,chr17,31023044,31023329,Nanog_dome_peak_14399,464,.,11.19313,49.945890000000006,46.49474,69,False,False,True
5251,chr17,31026466,31027217,Nanog_dome_peak_14401,547,.,12.45856,58.301480000000005,54.727630000000005,560,False,False,True
5252,chr17,31138476,31138719,Nanog_dome_peak_14405,1167,.,23.42686,121.11911,116.74796,165,False,False,False
5253,chr17,31147840,31148386,Nanog_dome_peak_14407,1483,.,29.486659999999997,153.078,148.33469,181,False,False,False
5254,chr17,31163246,31163433,Nanog_dome_peak_14409,375,.,17.32706,40.856190000000005,37.551559999999995,82,True,False,True
5255,chr17,31164258,31164387,Nanog_dome_peak_14410,194,.,11.25174,22.415329999999997,19.47474,42,True,False,True
5256,chr17,31221636,31221801,Nanog_dome_peak_14413,263,.,12.99655,29.47188,26.376920000000002,79,True,False,True
5257,chr17,31226061,31226341,Nanog_dome_peak_14415,349,.,14.9669,38.25503,34.99457,113,True,True,False
5258,chr17,31249075,31249225,Nanog_dome_peak_14417,146,.,10.32436,17.46106,14.65034,76,True,True,True
5259,chr17,31256036,31256361,Nanog_dome_peak_14419,628,.,20.96569,66.51904,62.831830000000004,185,True,True,True
5260,chr17,31638940,31639168,Nanog_dome_peak_14428,160,.,10.33363,18.88265,16.03271,86,True,False,True
5261,chr17,31656305,31656461,Nanog_dome_peak_14431,536,.,21.49742,57.25496999999999,53.695780000000006,75,False,False,False
5262,chr17,31662177,31662406,Nanog_dome_peak_14432,211,.,10.94158,24.15223,21.17138,163,True,False,True
5263,chr17,31662521,31662656,Nanog_dome_peak_14433,199,.,10.53634,22.8866,19.935270000000003,64,True,False,True
5264,chr17,31673877,31674345,Nanog_dome_peak_14436,258,.,13.3955,28.890240000000002,25.80711,220,True,False,False
5265,chr17,32225623,32225838,Nanog_dome_peak_14445,230,.,13.717139999999999,26.12129,23.09682,61,False,True,True
5266,chr17,32241377,32241601,Nanog_dome_peak_14446,282,.,13.35356,31.3679,28.23532,118,False,False,True
5267,chr17,32263820,32263992,Nanog_dome_peak_14448,176,.,11.70094,20.58507,17.69037,89,True,False,True
5268,chr17,32271951,32272450,Nanog_dome_peak_14449,339,.,15.558329999999998,37.15462,33.91402,281,False,True,True
5269,chr17,32364994,32365210,Nanog_dome_peak_14451,591,.,22.23355,62.744,59.10858,104,True,False,False
5270,chr17,32370050,32370388,Nanog_dome_peak_14452,711,.,24.13588,74.95167,71.15326999999999,160,False,False,False
5271,chr17,32474714,32475115,Nanog_dome_peak_14458,340,.,15.61655,37.25345,34.01095,168,False,False,False
5272,chr17,32493072,32493371,Nanog_dome_peak_14460,162,.,10.94293,19.14473,16.287689999999998,122,True,False,True
5273,chr17,32500207,32500474,Nanog_dome_peak_14461,656,.,23.04776,69.4153,65.68911,169,False,False,False
5274,chr17,32559554,32559684,Nanog_dome_peak_14463,271,.,15.87551,30.31144,27.19962,78,True,False,True
5275,chr17,32568979,32569199,Nanog_dome_peak_14465,446,.,19.85333,48.086690000000004,44.66418,143,True,True,True
5276,chr17,32575515,32575939,Nanog_dome_peak_14466,217,.,12.65342,24.76303,21.768539999999998,210,True,True,True
5277,chr17,32645257,32645686,Nanog_dome_peak_14469,259,.,14.524370000000001,29.039609999999996,25.95335,331,False,False,False
5278,chr17,32679922,32680157,Nanog_dome_peak_14471,552,.,18.20976,58.79679,55.21613000000001,108,False,False,False
5279,chr17,32698767,32698923,Nanog_dome_peak_14473,225,.,13.10697,25.53642,22.52458,79,True,False,True
