,chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,FitCUT&RUN specific,contain pou5f3 motif
1221,chr7,62936529,62936624,Pou5f3_dome_peak_4077,131,.,10.160739999999999,17.142429999999997,13.149379999999999,40,True,False
1222,chr7,63797899,63798056,Pou5f3_dome_peak_4078,129,.,10.04076,16.912679999999998,12.93014,52,True,True
1223,chr7,64598291,64598424,Pou5f3_dome_peak_4080,271,.,12.74865,31.62759,27.13712,62,True,False
1224,chr7,64610999,64611104,Pou5f3_dome_peak_4083,193,.,12.53943,23.5763,19.33687,40,True,False
1225,chr7,68345546,68345771,Pou5f3_dome_peak_4091,747,.,28.0713,79.97861,74.70129,98,True,True
1226,chr7,68614211,68614347,Pou5f3_dome_peak_4092,152,.,11.02164,19.28967,15.21008,26,True,True
1227,chr7,68754111,68754224,Pou5f3_dome_peak_4095,211,.,13.753060000000001,25.42855,21.12645,63,True,True
1228,chr7,69298260,69298396,Pou5f3_dome_peak_4097,245,.,12.673869999999999,28.92405,24.509710000000002,81,True,False
1229,chr7,70692419,70692527,Pou5f3_dome_peak_4101,134,.,10.01905,17.50408,13.4954,33,True,True
1230,chr7,70765062,70765454,Pou5f3_dome_peak_4104,234,.,13.11711,27.814590000000003,23.4341,166,True,True
1231,chr7,71016869,71017006,Pou5f3_dome_peak_4105,204,.,13.19984,24.75093,20.47145,56,True,False
1232,chr8,367175,367281,Pou5f3_dome_peak_4117,134,.,10.01905,17.50408,13.4954,66,False,False
1233,chr8,2918999,2919106,Pou5f3_dome_peak_4125,147,.,10.936119999999999,18.85983,14.79664,45,True,False
1234,chr8,7603655,7603832,Pou5f3_dome_peak_4131,402,.,19.77756,45.01508,40.21727,89,True,False
1235,chr8,9384153,9384363,Pou5f3_dome_peak_4139,346,.,15.175510000000001,39.33469,34.66057,117,True,False
1236,chr8,15172831,15173074,Pou5f3_dome_peak_4151,352,.,18.04201,39.97461,35.2855,152,True,True
1237,chr8,15217384,15217600,Pou5f3_dome_peak_4152,385,.,17.057389999999998,43.3321,38.56838,119,True,False
1238,chr8,16368950,16369399,Pou5f3_dome_peak_4153,331,.,14.71066,37.80616,33.16928,237,True,True
1239,chr8,17507612,17507796,Pou5f3_dome_peak_4157,170,.,10.21522,21.231070000000003,17.07732,128,True,True
1240,chr8,17513039,17513154,Pou5f3_dome_peak_4158,194,.,10.0129,23.68271,19.4405,57,True,True
1241,chr8,17513442,17513679,Pou5f3_dome_peak_4159,482,.,17.79859,53.1756,48.24297,85,True,False
1242,chr8,17593235,17593429,Pou5f3_dome_peak_4160,285,.,15.84315,33.02632,28.50085,43,True,True
1243,chr8,19182301,19182514,Pou5f3_dome_peak_4163,170,.,11.43062,21.19836,17.04626,141,True,True
1244,chr8,23247176,23247277,Pou5f3_dome_peak_4176,184,.,12.60714,22.6206,18.41429,78,True,True
1245,chr8,23641318,23641632,Pou5f3_dome_peak_4180,287,.,12.942160000000001,33.29365,28.76175,183,True,True
1246,chr8,23663482,23663645,Pou5f3_dome_peak_4181,200,.,12.36603,24.27744,20.014879999999998,51,True,True
1247,chr8,24096739,24096902,Pou5f3_dome_peak_4183,147,.,10.52634,18.775570000000002,14.715160000000001,104,True,True
1248,chr8,24783253,24783463,Pou5f3_dome_peak_4184,365,.,16.73967,41.31047,36.59062,55,True,False
1249,chr8,25393375,25393589,Pou5f3_dome_peak_4186,269,.,15.890279999999999,31.4706,26.983929999999997,113,True,True
1250,chr8,26958940,26959158,Pou5f3_dome_peak_4196,182,.,11.27042,22.44639,18.24731,104,True,True
1251,chr8,28259156,28259357,Pou5f3_dome_peak_4197,149,.,10.128680000000001,19.01234,14.94294,104,False,True
1252,chr8,28272648,28272806,Pou5f3_dome_peak_4199,259,.,14.275789999999999,30.366190000000003,25.9098,111,True,True
1253,chr8,28761834,28762227,Pou5f3_dome_peak_4201,211,.,12.06274,25.45741,21.15496,56,True,True
1254,chr8,28767090,28767260,Pou5f3_dome_peak_4202,358,.,17.15863,40.57168,35.87025,98,True,False
1255,chr8,28780397,28780619,Pou5f3_dome_peak_4203,223,.,13.76992,26.687009999999997,22.34381,107,True,True
1256,chr8,29029202,29029342,Pou5f3_dome_peak_4208,163,.,10.37678,20.43178,16.30687,66,True,True
1257,chr8,29190792,29191018,Pou5f3_dome_peak_4212,277,.,13.854339999999999,32.22144,27.716929999999998,125,True,True
1258,chr8,31105253,31105486,Pou5f3_dome_peak_4222,267,.,11.13643,31.20658,26.72679,100,True,True
1259,chr8,31111581,31111863,Pou5f3_dome_peak_4224,233,.,10.01939,27.7681,23.389210000000002,144,True,True
1260,chr8,31113714,31114007,Pou5f3_dome_peak_4225,217,.,10.04769,26.061529999999998,21.73931,131,True,False
1261,chr8,31296217,31296697,Pou5f3_dome_peak_4228,384,.,16.12154,43.19596,38.4353,177,True,True
1262,chr8,33926332,33926464,Pou5f3_dome_peak_4235,204,.,13.19984,24.75093,20.47145,41,True,True
1263,chr8,33978720,33978837,Pou5f3_dome_peak_4237,154,.,10.75071,19.58677,15.494679999999999,24,True,True
1264,chr8,34383916,34384052,Pou5f3_dome_peak_4239,421,.,19.61947,46.93528,42.10468,83,True,True
1265,chr8,35080035,35080167,Pou5f3_dome_peak_4243,211,.,13.07929,25.48892,21.18479,52,True,True
1266,chr8,40269536,40269737,Pou5f3_dome_peak_4253,231,.,12.553989999999999,27.478709999999996,23.10935,123,True,False
1267,chr8,45440994,45441259,Pou5f3_dome_peak_4262,276,.,15.34537,32.17414,27.67093,138,True,True
1268,chr8,46638217,46638498,Pou5f3_dome_peak_4265,237,.,11.83911,28.11341,23.72381,99,True,True
1269,chr8,46732981,46733282,Pou5f3_dome_peak_4267,382,.,18.99805,42.97853,38.22247,193,True,True
1270,chr8,46744824,46744962,Pou5f3_dome_peak_4268,199,.,12.63739,24.22405,19.96301,74,True,False
1271,chr8,51489637,51489904,Pou5f3_dome_peak_4275,566,.,22.13298,61.713609999999996,56.663059999999994,83,True,True
1272,chr8,51520330,51520541,Pou5f3_dome_peak_4276,586,.,23.80765,63.7328,58.65855,150,True,True
1273,chr8,51526580,51526781,Pou5f3_dome_peak_4277,402,.,18.5107,45.05806,40.25943,142,True,True
1274,chr8,51760987,51761120,Pou5f3_dome_peak_4284,151,.,10.24306,19.20201,15.12544,81,True,True
1275,chr8,51802757,51803015,Pou5f3_dome_peak_4285,201,.,12.42495,24.37675,20.110570000000003,128,True,True
1276,chr8,52225016,52225216,Pou5f3_dome_peak_4288,200,.,12.70174,24.33481,20.06997,85,False,True
1277,chr8,52725177,52725403,Pou5f3_dome_peak_4290,383,.,16.8985,43.05896,38.30079,121,True,True
1278,chr9,260045,260235,Pou5f3_dome_peak_4297,774,.,27.511309999999998,82.76378000000001,77.46044,71,True,True
1279,chr9,1702937,1703098,Pou5f3_dome_peak_4303,318,.,17.102829999999997,36.41768,31.811259999999997,84,True,False
1280,chr9,1768391,1768585,Pou5f3_dome_peak_4305,143,.,10.710139999999999,18.42396,14.3771,123,True,True
1281,chr9,2441301,2441404,Pou5f3_dome_peak_4308,165,.,11.37515,20.66222,16.52901,26,True,False
1282,chr9,3038704,3038981,Pou5f3_dome_peak_4311,455,.,18.94024,50.42585,45.537659999999995,128,True,False
1283,chr9,3054056,3054295,Pou5f3_dome_peak_4312,354,.,17.30017,40.0989,35.4079,126,True,False
1284,chr9,3869640,3869773,Pou5f3_dome_peak_4317,142,.,10.73812,18.29788,14.256229999999999,59,True,False
1285,chr9,6612137,6612302,Pou5f3_dome_peak_4322,156,.,11.38213,19.75485,15.657079999999999,108,True,False
1286,chr9,7466178,7466473,Pou5f3_dome_peak_4323,294,.,16.04857,33.98563,29.435670000000002,120,True,True
1287,chr9,7473820,7473929,Pou5f3_dome_peak_4324,261,.,15.694579999999998,30.646559999999997,26.18251,48,True,True
1288,chr9,8979136,8979281,Pou5f3_dome_peak_4329,224,.,14.310529999999998,26.83757,22.49008,72,True,False
1289,chr9,9231590,9231839,Pou5f3_dome_peak_4332,177,.,11.292869999999999,21.95317,17.77168,116,True,True
1290,chr9,9824023,9824398,Pou5f3_dome_peak_4334,149,.,11.035919999999999,19.05585,14.984770000000001,257,True,True
1291,chr9,10662030,10662242,Pou5f3_dome_peak_4344,165,.,10.85326,20.70945,16.57467,79,True,False
1292,chr9,10691292,10691482,Pou5f3_dome_peak_4346,143,.,10.025260000000001,18.36744,14.322820000000002,123,True,False
1293,chr9,10696501,10696826,Pou5f3_dome_peak_4347,605,.,20.02494,65.61171999999999,60.508869999999995,83,True,False
1294,chr9,12080770,12080924,Pou5f3_dome_peak_4349,170,.,11.43062,21.19836,17.04626,41,True,True
1295,chr9,13480643,13481003,Pou5f3_dome_peak_4357,191,.,11.14282,23.3425,19.11283,79,True,True
1296,chr9,14100724,14100938,Pou5f3_dome_peak_4359,236,.,12.88519,28.034940000000002,23.646929999999998,71,True,True
1297,chr9,14608468,14608709,Pou5f3_dome_peak_4361,188,.,10.29415,23.03839,18.81825,184,True,False
1298,chr9,16549395,16549613,Pou5f3_dome_peak_4366,655,.,24.82021,70.73265,65.56481,114,True,True
1299,chr9,17790130,17790287,Pou5f3_dome_peak_4371,186,.,11.51935,22.86055,18.64564,63,True,True
1300,chr9,17790408,17790514,Pou5f3_dome_peak_4372,212,.,12.43861,25.5054,21.20066,47,True,True
1301,chr9,18735198,18735436,Pou5f3_dome_peak_4374,442,.,19.56602,49.138940000000005,44.27075,120,True,True
1302,chr9,18909649,18909814,Pou5f3_dome_peak_4376,238,.,13.375,28.24618,23.85233,89,True,True
1303,chr9,20206700,20206819,Pou5f3_dome_peak_4378,199,.,13.11664,24.20351,19.94314,49,True,True
1304,chr9,20356780,20357006,Pou5f3_dome_peak_4380,217,.,13.12146,26.09202,21.768710000000002,38,True,False
1305,chr9,20364696,20364864,Pou5f3_dome_peak_4381,482,.,14.689829999999999,53.13992,48.209109999999995,81,True,True
1306,chr9,20368802,20369114,Pou5f3_dome_peak_4382,654,.,17.21483,70.57602,65.41022,146,True,True
1307,chr9,20446716,20447004,Pou5f3_dome_peak_4383,538,.,21.48334,58.89826,53.88223000000001,180,False,True
1308,chr9,21220303,21220520,Pou5f3_dome_peak_4384,361,.,17.764860000000002,40.88387,36.17286,66,True,False
1309,chr9,22680257,22680423,Pou5f3_dome_peak_4387,201,.,13.23145,24.41982,20.15287,60,True,False
1310,chr9,25726307,25726419,Pou5f3_dome_peak_4396,166,.,11.46597,20.821260000000002,16.68197,47,True,False
1311,chr9,26106996,26107147,Pou5f3_dome_peak_4398,181,.,11.221919999999999,22.36576,18.16956,91,True,True
1312,chr9,26933893,26934260,Pou5f3_dome_peak_4403,587,.,20.46198,63.8698,58.79309,160,True,True
1313,chr9,26954677,26954808,Pou5f3_dome_peak_4405,183,.,12.56832,22.54223,18.33925,81,True,True
1314,chr9,28515215,28515394,Pou5f3_dome_peak_4414,178,.,11.94231,22.08255,17.89655,158,True,True
1315,chr9,30356368,30356511,Pou5f3_dome_peak_4418,219,.,12.891169999999999,26.26237,21.93251,89,True,True
1316,chr9,30941198,30941415,Pou5f3_dome_peak_4422,188,.,11.970289999999999,23.088520000000003,18.86639,75,True,True
1317,chr9,32158821,32159021,Pou5f3_dome_peak_4429,239,.,12.67651,28.30217,23.90639,146,True,False
1318,chr9,32531200,32531458,Pou5f3_dome_peak_4432,248,.,12.15958,29.302570000000003,24.87582,93,True,False
1319,chr9,33387334,33387495,Pou5f3_dome_peak_4435,148,.,10.80539,18.89366,14.82876,79,True,True
1320,chr9,34332548,34332710,Pou5f3_dome_peak_4444,888,.,28.033440000000002,94.28083000000001,88.88467,70,True,True
1321,chr9,36780094,36780310,Pou5f3_dome_peak_4454,149,.,10.8663,19.00451,14.93535,65,True,True
1322,chr9,37416645,37416752,Pou5f3_dome_peak_4458,179,.,12.37776,22.16229,17.9737,55,True,True
1323,chr9,37923766,37923978,Pou5f3_dome_peak_4463,306,.,14.862110000000001,35.27949,30.69913,78,True,True
1324,chr9,39109068,39109182,Pou5f3_dome_peak_4465,193,.,12.78389,23.58665,19.34679,71,True,True
1325,chr9,39176386,39176595,Pou5f3_dome_peak_4466,148,.,10.33797,18.88994,14.825120000000002,38,True,False
1326,chr9,39378995,39379085,Pou5f3_dome_peak_4470,136,.,10.28509,17.63071,13.616879999999998,32,True,True
1327,chr9,39558434,39558605,Pou5f3_dome_peak_4471,221,.,13.905489999999999,26.46235,22.126260000000002,46,True,True
1328,chr9,41651942,41652157,Pou5f3_dome_peak_4475,146,.,10.71528,18.730629999999998,14.67221,73,True,True
1329,chr9,42101046,42101237,Pou5f3_dome_peak_4476,153,.,10.89148,19.41018,15.32494,124,True,False
1330,chr9,42889675,42889883,Pou5f3_dome_peak_4482,227,.,12.3345,27.10926,22.752029999999998,118,True,True
1331,chr9,44121238,44121513,Pou5f3_dome_peak_4486,329,.,17.04327,37.60453,32.97126,150,True,True
1332,chr9,44667456,44667617,Pou5f3_dome_peak_4488,221,.,13.03942,26.511090000000003,22.17332,67,True,True
1333,chr9,45299197,45299422,Pou5f3_dome_peak_4492,189,.,11.999080000000001,23.1371,18.912879999999998,124,True,True
1334,chr9,45322571,45322732,Pou5f3_dome_peak_4493,182,.,10.257819999999999,22.4105,18.21295,78,True,True
1335,chr9,45324414,45324604,Pou5f3_dome_peak_4494,347,.,15.6455,39.43378,34.757259999999995,82,True,True
1336,chr9,46412947,46413166,Pou5f3_dome_peak_4496,438,.,17.50874,48.70498,43.84568,101,True,True
1337,chr9,46420788,46421145,Pou5f3_dome_peak_4497,179,.,10.11701,22.16858,17.97938,300,True,False
1338,chr9,46429383,46429765,Pou5f3_dome_peak_4498,183,.,10.9998,22.54342,18.34004,275,True,False
1339,chr9,46439464,46439849,Pou5f3_dome_peak_4499,232,.,12.97809,27.58203,23.208370000000002,187,True,True
1340,chr9,48064437,48064650,Pou5f3_dome_peak_4503,271,.,14.268870000000001,31.615640000000003,27.12551,91,True,True
1341,chr9,48436789,48436894,Pou5f3_dome_peak_4504,160,.,11.4812,20.15652,16.04204,41,True,True
1342,chr9,49658996,49659112,Pou5f3_dome_peak_4508,156,.,11.24673,19.709629999999997,15.61351,79,True,False
1343,chr9,50001530,50001735,Pou5f3_dome_peak_4509,469,.,19.746579999999998,51.81371,46.90388,124,True,False
1344,chr9,50772532,50772692,Pou5f3_dome_peak_4510,422,.,18.791320000000002,47.05014,42.21727,78,True,True
1345,chr9,55182780,55182964,Pou5f3_dome_peak_4519,339,.,17.62275,38.59235,33.93587,69,True,False
