chrom,start,end,name,score,strand,signalValue,pValue,qValue,peak,contain Nanog motif,1k-cell new peak,in genome bin binding from 256-cell
chr14,45642152,45642429,Nanog_1k_peak_5753,285,.,13.23717,32.48478,28.5448599999999,147,False,True,False
chr14,45735439,45735630,Nanog_1k_peak_5754,180,.,11.65576,21.58506,18.04789,47,True,True,False
chr14,45966670,45966815,Nanog_1k_peak_5757,174,.,11.75791,20.9746,17.46236,41,False,True,False
chr14,46028502,46028802,Nanog_1k_peak_5760,336,.,12.82515,37.80107,33.6888299999999,171,True,False,True
chr14,46802295,46802526,Nanog_1k_peak_5767,135,.,10.00861,16.85164,13.52466,127,True,True,False
chr14,46863189,46863277,Nanog_1k_peak_5768,173,.,11.69645,20.86035,17.35304,49,False,True,False
chr14,47013613,47013807,Nanog_1k_peak_5770,181,.,11.71065,21.67989,18.13853,136,False,True,False
chr14,47374930,47375031,Nanog_1k_peak_5773,144,.,10.52796,17.81863,14.4459799999999,66,True,True,False
chr14,47389130,47389249,Nanog_1k_peak_5775,154,.,10.0534,18.88766,15.46616,59,False,True,False
chr14,47902872,47903031,Nanog_1k_peak_5788,142,.,10.3993,17.6091899999999,14.24584,47,False,True,False
chr14,48158564,48159033,Nanog_1k_peak_5792,228,.,11.32519,26.59978,22.8660399999999,92,False,True,False
chr14,48179274,48179485,Nanog_1k_peak_5795,210,.,11.98523,24.74899,21.08387,85,True,True,False
chr14,49133426,49133678,Nanog_1k_peak_5801,171,.,11.60546,20.69223,17.1917799999999,84,False,True,False
chr14,49683008,49683176,Nanog_1k_peak_5804,154,.,10.7653,18.821,15.40211,57,False,True,False
chr14,49918648,49918902,Nanog_1k_peak_5808,189,.,11.33231,22.5493,18.9712,133,False,True,False
chr15,143565,143725,Nanog_1k_peak_5830,243,.,14.56482,28.10927,24.32084,74,False,True,False
chr15,259198,259304,Nanog_1k_peak_5832,315,.,17.98406,35.57355,31.5322,61,False,True,False
chr15,1586197,1586590,Nanog_1k_peak_5851,304,.,13.97666,34.44354,30.43792,121,False,False,True
chr15,1594025,1594326,Nanog_1k_peak_5852,327,.,15.35795,36.81411,32.7322,209,True,True,True
chr15,2372948,2373187,Nanog_1k_peak_5862,346,.,18.47987,38.84283,34.69963,118,False,False,True
chr15,2519654,2519776,Nanog_1k_peak_5864,191,.,12.04098,22.713,19.12818,50,True,True,False
chr15,2975839,2975989,Nanog_1k_peak_5872,150,.,10.73345,18.4684299999999,15.06561,100,False,True,False
chr15,3029932,3030327,Nanog_1k_peak_5873,334,.,15.8042,37.57167,33.4660299999999,189,True,False,True
chr15,3132715,3132855,Nanog_1k_peak_5876,290,.,16.4645799999999,33.0152099999999,29.05749,72,True,False,True
chr15,3503245,3503927,Nanog_1k_peak_5877,296,.,10.51296,33.63745,29.65824,248,False,False,True
chr15,4223093,4223638,Nanog_1k_peak_5885,377,.,14.6722299999999,42.03854,37.79826,126,False,False,True
chr15,4880665,4881029,Nanog_1k_peak_5891,152,.,10.49018,18.71336,15.29931,118,False,True,False
chr15,4909578,4909799,Nanog_1k_peak_5893,185,.,12.34152,22.0909,18.53157,86,False,False,True
chr15,5036738,5037155,Nanog_1k_peak_5895,205,.,10.27676,24.15541,20.51243,274,False,False,True
chr15,5466831,5467145,Nanog_1k_peak_5902,318,.,15.63957,35.91029,31.85782,172,False,True,False
chr15,5624636,5624846,Nanog_1k_peak_5905,171,.,11.78251,20.60578,17.10904,55,False,True,False
chr15,5891540,5891680,Nanog_1k_peak_5908,150,.,10.3447,18.46411,15.06172,59,False,True,False
chr15,5901533,5901639,Nanog_1k_peak_5910,300,.,15.71553,34.04945,30.057,73,False,False,True
chr15,6000064,6000434,Nanog_1k_peak_5913,558,.,17.48087,60.60574,55.83163,158,False,False,True
chr15,6044710,6045022,Nanog_1k_peak_5914,171,.,10.2186,20.69722,17.19625,76,True,True,True
chr15,6374782,6374962,Nanog_1k_peak_5918,187,.,11.52472,22.34026,18.77038,146,False,False,True
chr15,6405907,6406252,Nanog_1k_peak_5921,258,.,13.85075,29.65295,25.80861,264,True,True,False
chr15,6767351,6767523,Nanog_1k_peak_5924,185,.,11.96423,22.12086,18.55967,82,False,True,False
chr15,6787357,6787532,Nanog_1k_peak_5925,266,.,15.3618399999999,30.51375,26.64005,89,False,True,False
chr15,7046821,7047003,Nanog_1k_peak_5927,151,.,10.79169,18.58001,15.17252,132,False,False,True
chr15,7156326,7156673,Nanog_1k_peak_5930,191,.,11.74747,22.71352,19.12858,136,False,True,False
chr15,7290611,7290808,Nanog_1k_peak_5934,325,.,17.86761,36.61977,32.54408,44,False,False,True
chr15,7330068,7330281,Nanog_1k_peak_5936,243,.,14.0114,28.15644,24.36682,151,True,True,False
chr15,7965867,7966040,Nanog_1k_peak_5941,150,.,10.82174,18.47312,15.0699899999999,50,True,True,False
chr15,8563693,8563970,Nanog_1k_peak_5946,286,.,14.47106,32.60522,28.66172,151,True,False,True
chr15,10160352,10160531,Nanog_1k_peak_5951,342,.,16.6859799999999,38.36217,34.23344,76,True,True,False
chr15,10197174,10197347,Nanog_1k_peak_5954,140,.,10.34032,17.39903,14.04525,59,False,True,False
chr15,10237985,10238218,Nanog_1k_peak_5955,355,.,14.21502,39.75174,35.5811799999999,107,True,False,True
chr15,10238373,10238596,Nanog_1k_peak_5956,408,.,15.54766,45.14277,40.81362,79,False,False,True
chr15,10245279,10245710,Nanog_1k_peak_5957,328,.,14.21574,36.9323599999999,32.84672,183,False,True,True
chr15,10374187,10374520,Nanog_1k_peak_5964,218,.,12.78796,25.5288,21.83429,128,True,False,True
chr15,10549832,10549970,Nanog_1k_peak_5968,157,.,10.74196,19.14884,15.71558,64,False,True,False
chr15,11487355,11487567,Nanog_1k_peak_5978,152,.,10.87461,18.63797,15.22685,61,False,False,True
chr15,12230084,12230237,Nanog_1k_peak_5989,169,.,11.01057,20.48506,16.99372,97,True,True,False
chr15,12495483,12495841,Nanog_1k_peak_5992,188,.,11.57349,22.42186,18.84881,124,True,True,False
chr15,12563356,12563750,Nanog_1k_peak_6000,250,.,13.73874,28.85575,25.04002,87,False,True,False
chr15,12725223,12725478,Nanog_1k_peak_6003,242,.,12.90108,28.0616099999999,24.27494,87,False,True,False
chr15,13465207,13465493,Nanog_1k_peak_6012,245,.,13.76513,28.30783,24.51214,104,True,True,False
chr15,13516411,13516749,Nanog_1k_peak_6016,351,.,16.4348299999999,39.3475,35.1895,111,False,True,False
chr15,14042451,14042656,Nanog_1k_peak_6021,541,.,16.65543,58.90038,54.17406,89,False,False,True
chr15,14399676,14399760,Nanog_1k_peak_6032,168,.,11.65137,20.35609,16.87034,61,False,True,False
chr15,14552126,14552289,Nanog_1k_peak_6036,234,.,14.0633799999999,27.2059,23.44991,87,False,True,False
chr15,14593329,14593651,Nanog_1k_peak_6038,186,.,10.79795,22.20676,18.6421,175,False,True,False
chr15,14655665,14655983,Nanog_1k_peak_6040,151,.,10.39274,18.54625,15.1402399999999,237,True,True,False
chr15,14747181,14747329,Nanog_1k_peak_6041,308,.,16.58977,34.91621,30.89584,81,True,True,False
chr15,14854325,14854470,Nanog_1k_peak_6043,199,.,12.53229,23.5638,19.9446799999999,73,False,True,False
chr15,14861426,14861524,Nanog_1k_peak_6044,140,.,10.1579199999999,17.39927,14.04537,50,False,True,False
chr15,15000260,15000617,Nanog_1k_peak_6046,308,.,15.01014,34.84841,30.83036,229,True,False,True
chr15,15248183,15248354,Nanog_1k_peak_6049,211,.,13.41682,24.7732399999999,21.10706,77,False,True,False
chr15,15252688,15252807,Nanog_1k_peak_6050,157,.,10.74196,19.14884,15.71558,50,False,True,False
chr15,15366654,15366992,Nanog_1k_peak_6052,675,.,22.87972,72.68019,67.5894,109,False,False,True
chr15,15389352,15389515,Nanog_1k_peak_6054,188,.,10.93647,22.43785,18.86405,79,False,True,True
chr15,15479667,15479953,Nanog_1k_peak_6058,317,.,15.5801799999999,35.8102,31.7613299999999,59,False,False,True
chr15,16070155,16070449,Nanog_1k_peak_6073,454,.,15.67876,49.92118,45.44794,126,True,False,True
chr15,16335644,16335787,Nanog_1k_peak_6077,211,.,13.41682,24.7732399999999,21.10706,47,False,True,False
chr15,16383734,16383833,Nanog_1k_peak_6079,164,.,10.06198,19.90962,16.44292,66,False,True,False
chr15,16703568,16703819,Nanog_1k_peak_6085,253,.,12.09858,29.19559,25.36802,117,True,False,True
chr15,17004453,17004553,Nanog_1k_peak_6096,186,.,11.13374,22.2192,18.65423,58,False,True,False
chr15,17253503,17254072,Nanog_1k_peak_6100,414,.,14.73847,45.82165,41.47343,471,False,False,True
chr15,18017853,18018081,Nanog_1k_peak_6109,300,.,14.93786,34.05311,30.06055,158,False,False,True
chr15,18063069,18063569,Nanog_1k_peak_6114,208,.,11.48987,24.49804,20.84266,363,False,False,True
chr15,18593436,18593907,Nanog_1k_peak_6125,286,.,14.0912899999999,32.62344,28.6794799999999,250,False,True,False
chr15,18609130,18609265,Nanog_1k_peak_6126,179,.,11.57437,21.44487,17.91317,49,True,True,False
chr15,18885446,18885547,Nanog_1k_peak_6132,345,.,18.06642,38.71587,34.57631,57,True,False,True
chr15,19082686,19082916,Nanog_1k_peak_6134,368,.,15.315,41.02805,36.81901,119,True,True,False
chr15,19288413,19288555,Nanog_1k_peak_6139,168,.,11.65137,20.35609,16.87034,94,False,True,False
chr15,19770084,19770309,Nanog_1k_peak_6146,142,.,10.28928,17.6383799999999,14.27339,128,False,True,False
chr15,19888188,19888322,Nanog_1k_peak_6157,406,.,15.04703,44.94344,40.61983,77,False,True,False
chr15,20012686,20013050,Nanog_1k_peak_6163,220,.,11.55241,25.7846,22.08066,205,False,True,False
chr15,20492362,20492881,Nanog_1k_peak_6179,294,.,13.03605,33.462,29.48864,238,True,False,True
chr15,20731605,20731728,Nanog_1k_peak_6188,207,.,13.03278,24.4499399999999,20.79628,45,False,True,True
chr15,20778777,20778944,Nanog_1k_peak_6191,257,.,14.5390799999999,29.62136,25.77835,111,False,False,True
chr15,20832842,20833305,Nanog_1k_peak_6194,318,.,13.23569,35.8517299999999,31.80129,250,False,True,False
chr15,21745616,21745784,Nanog_1k_peak_6206,199,.,12.24721,23.55731,19.93844,94,False,True,False
chr15,21773150,21773803,Nanog_1k_peak_6207,360,.,10.91218,40.20284,36.0186099999999,219,False,True,False
chr15,21923844,21924001,Nanog_1k_peak_6212,232,.,11.19288,26.97464,23.22704,92,False,True,False
chr15,22215543,22215697,Nanog_1k_peak_6219,188,.,12.1099,22.37658,18.80521,87,True,True,False
chr15,22340028,22340306,Nanog_1k_peak_6225,288,.,11.95026,32.78009,28.83089,189,False,True,False
chr15,22800450,22800609,Nanog_1k_peak_6232,147,.,10.39467,18.15904,14.77043,53,False,True,False
chr15,22961942,22962303,Nanog_1k_peak_6236,216,.,12.67928,25.34599,21.6581799999999,159,True,True,False
chr15,23340970,23341159,Nanog_1k_peak_6248,252,.,13.8521299999999,29.0461,25.22334,76,False,True,False
chr15,23692273,23692458,Nanog_1k_peak_6259,141,.,10.21006,17.49386,14.1358299999999,64,False,True,False
chr15,23793258,23793527,Nanog_1k_peak_6264,585,.,24.63083,63.43239,58.58083,210,False,False,True
chr15,23915042,23915235,Nanog_1k_peak_6267,364,.,18.45345,40.68033,36.4813,44,True,False,True
chr15,24325386,24325684,Nanog_1k_peak_6276,248,.,11.77625,28.62749,24.81982,102,False,True,False
chr15,24665665,24665868,Nanog_1k_peak_6286,263,.,10.64436,30.22785,26.36312,91,False,True,False
chr15,24746758,24746982,Nanog_1k_peak_6288,204,.,10.88691,24.05881,20.41984,75,False,False,True
chr15,24795360,24795476,Nanog_1k_peak_6290,268,.,15.9456,30.74271,26.86102,60,False,True,True
chr15,24922431,24922625,Nanog_1k_peak_6293,187,.,11.82287,22.34022,18.77038,119,False,True,False
chr15,25202422,25202762,Nanog_1k_peak_6301,228,.,10.9855,26.60458,22.87057,186,False,True,False
chr15,25308844,25309372,Nanog_1k_peak_6304,155,.,10.13536,19.02342,15.5956,222,True,True,False
chr15,25315092,25315423,Nanog_1k_peak_6305,273,.,12.19443,31.28752,27.38694,184,True,True,False
chr15,25568677,25568903,Nanog_1k_peak_6309,159,.,11.07559,19.38956,15.94561,186,False,True,True
chr15,25584277,25584715,Nanog_1k_peak_6310,170,.,10.77388,20.57733,17.08187,171,False,False,True
chr15,25681601,25681859,Nanog_1k_peak_6313,353,.,12.6431399999999,39.4801299999999,35.31742,88,False,False,True
chr15,26165474,26165916,Nanog_1k_peak_6319,295,.,12.69556,33.51249,29.53748,190,False,True,False
chr15,26322333,26322646,Nanog_1k_peak_6324,175,.,11.6175699999999,21.08848,17.57116,167,True,True,False
chr15,26675709,26675899,Nanog_1k_peak_6329,154,.,10.3229,18.86466,15.44417,118,False,True,False
chr15,26908390,26908597,Nanog_1k_peak_6331,254,.,14.3455,29.29096,25.46005,92,True,False,True
chr15,26984427,26984605,Nanog_1k_peak_6337,308,.,13.4373,34.85501,30.83652,97,True,False,True
chr15,26992052,26992416,Nanog_1k_peak_6339,380,.,15.61815,42.30151,38.0542,96,True,False,True
chr15,27358350,27358695,Nanog_1k_peak_6348,240,.,12.75922,27.8235299999999,24.04549,263,False,True,True
chr15,27367831,27368064,Nanog_1k_peak_6350,217,.,10.01272,25.4122,21.72201,105,True,True,True
chr15,27374601,27374964,Nanog_1k_peak_6354,344,.,11.03463,38.58948,34.45344,202,False,False,True
chr15,27439029,27439311,Nanog_1k_peak_6357,395,.,12.76795,43.86416,39.57174,200,True,False,True
chr15,27774165,27774320,Nanog_1k_peak_6368,198,.,12.72991,23.48789,19.8714,71,False,True,True
chr15,27879380,27879933,Nanog_1k_peak_6371,674,.,17.69872,72.5151,67.4277599999999,230,True,False,True
chr15,27910619,27910871,Nanog_1k_peak_6375,234,.,13.12248,27.22852,23.47185,143,False,True,False
chr15,28284955,28285436,Nanog_1k_peak_6380,481,.,11.48352,52.75489,48.19928,188,True,True,False
chr15,28384215,28384455,Nanog_1k_peak_6387,345,.,17.28708,38.69002,34.55133,110,True,False,True
chr15,29012530,29012736,Nanog_1k_peak_6397,529,.,16.79161,57.5970199999999,52.90733,107,True,False,True
chr15,29015934,29016246,Nanog_1k_peak_6398,340,.,12.3138399999999,38.12617,34.00383,149,False,True,True
chr15,29140101,29140367,Nanog_1k_peak_6406,146,.,10.111,18.06691,14.68257,131,False,True,False
chr15,29351819,29352535,Nanog_1k_peak_6409,224,.,11.74734,26.11622,22.40051,617,False,True,False
chr15,29613280,29613441,Nanog_1k_peak_6415,176,.,11.44122,21.21649,17.69407,47,False,True,True
chr15,29661254,29661471,Nanog_1k_peak_6417,267,.,13.6956899999999,30.65214,26.77358,118,True,False,True
chr15,29780241,29780404,Nanog_1k_peak_6421,158,.,10.0096899999999,19.31063,15.8703,99,False,True,False
chr15,29875150,29875483,Nanog_1k_peak_6424,190,.,12.44381,22.59007,19.01021,134,False,True,False
chr15,30118311,30118582,Nanog_1k_peak_6431,197,.,11.79997,23.3284299999999,19.71842,79,False,True,False
chr15,30485997,30486366,Nanog_1k_peak_6448,534,.,14.90049,58.1227199999999,53.41835,133,False,False,True
chr15,30649260,30649427,Nanog_1k_peak_6451,207,.,13.2030799999999,24.3662,20.7153299999999,105,False,True,False
chr15,30684867,30685422,Nanog_1k_peak_6452,230,.,11.42931,26.78173,23.0418299999999,174,False,True,False
chr15,30838722,30838868,Nanog_1k_peak_6458,174,.,10.38562,20.97551,17.46311,72,True,True,False
chr15,31023051,31023187,Nanog_1k_peak_6464,205,.,13.28357,24.22016,20.57495,66,False,True,False
chr15,31177263,31177478,Nanog_1k_peak_6468,191,.,11.46867,22.77617,19.18894,112,True,True,False
chr15,31516530,31516754,Nanog_1k_peak_6470,238,.,13.98691,27.57469,23.80508,64,False,True,False
chr15,31714048,31714327,Nanog_1k_peak_6475,145,.,10.04293,17.95191,14.57307,224,True,True,False
chr15,32113148,32113275,Nanog_1k_peak_6481,135,.,10.00861,16.85164,13.52466,64,False,True,False
chr15,32596123,32596302,Nanog_1k_peak_6486,221,.,13.27961,25.8335,22.12765,93,False,True,False
chr15,33065856,33066038,Nanog_1k_peak_6489,136,.,10.0898399999999,17.00628,13.6708,44,True,True,False
chr15,33077054,33077175,Nanog_1k_peak_6491,242,.,13.62013,28.0636,24.2766,74,False,True,False
chr15,33319243,33319569,Nanog_1k_peak_6494,314,.,13.80012,35.5019099999999,31.46231,103,False,True,True
chr15,33345902,33346273,Nanog_1k_peak_6499,1055,.,20.16048,111.385339999999,105.54105,226,True,False,True
chr15,33353929,33354201,Nanog_1k_peak_6500,159,.,11.07559,19.38956,15.94561,41,False,True,True
chr15,33966569,33966788,Nanog_1k_peak_6507,506,.,15.6956899999999,55.3155099999999,50.68757,93,False,False,True
chr15,34121570,34121845,Nanog_1k_peak_6513,173,.,10.64967,20.88428,17.37596,61,False,True,False
chr15,34592983,34593187,Nanog_1k_peak_6525,440,.,13.8885899999999,48.44393,44.01513,78,True,False,True
chr15,34622322,34622977,Nanog_1k_peak_6528,304,.,13.20584,34.43911,30.43369,373,False,True,False
chr15,35286760,35286961,Nanog_1k_peak_6538,138,.,10.17239,17.16492,13.82236,79,True,True,False
chr15,35353285,35353702,Nanog_1k_peak_6539,257,.,11.60215,29.57126,25.72989,85,True,False,True
chr15,35407633,35408019,Nanog_1k_peak_6540,185,.,11.69052,22.11527,18.55419,327,False,True,True
chr15,35424535,35424936,Nanog_1k_peak_6541,387,.,14.78754,42.98235,38.71469,195,False,False,True
chr15,35617662,35617819,Nanog_1k_peak_6543,154,.,10.82042,18.92097,15.49779,63,False,False,True
chr15,35661562,35661819,Nanog_1k_peak_6545,414,.,11.57255,45.74774,41.40097,73,True,True,True
chr15,35665712,35666062,Nanog_1k_peak_6546,298,.,10.08028,33.8683599999999,29.8810599999999,134,False,True,True
chr15,35930122,35930246,Nanog_1k_peak_6549,202,.,12.7154,23.88549,20.25257,49,False,True,False
chr15,36187599,36187877,Nanog_1k_peak_6555,209,.,12.5786,24.63632,20.97532,100,False,True,False
chr15,36429155,36429517,Nanog_1k_peak_6558,230,.,11.7696899999999,26.76032,23.02099,173,True,True,False
chr15,36537573,36537853,Nanog_1k_peak_6564,227,.,11.25683,26.48004,22.75048,88,False,True,True
chr15,36598165,36598587,Nanog_1k_peak_6566,801,.,24.87636,85.55923,80.1782,173,True,False,True
chr15,36643570,36643776,Nanog_1k_peak_6568,243,.,13.97988,28.10257,24.31447,74,False,True,False
chr15,36789030,36789277,Nanog_1k_peak_6570,267,.,14.4247,30.6165599999999,26.73932,160,False,True,False
chr15,36890223,36890540,Nanog_1k_peak_6573,189,.,11.90373,22.4781,18.90297,118,True,True,False
chr15,37274373,37274467,Nanog_1k_peak_6578,172,.,11.78588,20.75348,17.25005,30,False,False,True
chr15,37559291,37559634,Nanog_1k_peak_6579,309,.,15.06526,34.94153,30.9204,80,False,False,True
chr15,37793512,37793605,Nanog_1k_peak_6584,161,.,10.77004,19.61965,16.16514,45,True,True,False
chr15,37929026,37929235,Nanog_1k_peak_6587,167,.,11.1251199999999,20.22804,16.74781,129,False,False,True
chr15,38225524,38225786,Nanog_1k_peak_6588,312,.,14.8666799999999,35.28724,31.2545799999999,202,False,True,False
chr15,38249003,38249188,Nanog_1k_peak_6589,163,.,10.32643,19.83483,16.37132,147,False,True,False
chr15,38263343,38263463,Nanog_1k_peak_6590,177,.,11.73299,21.29344,17.76842,63,False,True,False
chr15,38290686,38290810,Nanog_1k_peak_6591,218,.,13.6102899999999,25.5033399999999,21.8100299999999,80,True,True,False
chr15,38540389,38540809,Nanog_1k_peak_6595,158,.,10.30336,19.30213,15.86219,202,False,True,False
chr15,38641343,38641640,Nanog_1k_peak_6598,220,.,12.22885,25.73501,22.0327299999999,76,False,True,False
chr15,38903866,38904036,Nanog_1k_peak_6601,176,.,11.88278,21.20855,17.68645,73,True,True,False
chr15,39843154,39843271,Nanog_1k_peak_6611,194,.,12.86175,23.0552,19.4563299999999,54,False,False,True
chr15,39905791,39906212,Nanog_1k_peak_6614,336,.,10.96972,37.80182,33.68949,175,False,True,False
chr15,41444585,41444731,Nanog_1k_peak_6629,526,.,24.765,57.32113,52.64025,69,False,False,True
chr15,41647745,41648019,Nanog_1k_peak_6633,373,.,16.47355,41.58805,37.362,63,False,False,True
chr15,41732391,41732508,Nanog_1k_peak_6637,193,.,12.60989,22.9029,19.31066,51,False,True,False
chr15,41807284,41807517,Nanog_1k_peak_6638,377,.,15.86312,41.9991,37.76017,71,False,False,True
chr15,41819770,41819935,Nanog_1k_peak_6641,200,.,11.35056,23.68993,20.06533,92,False,False,True
chr15,42204605,42204751,Nanog_1k_peak_6643,242,.,13.62013,28.0636,24.2766,50,True,True,True
chr15,42215478,42215749,Nanog_1k_peak_6644,245,.,13.79451,28.3573599999999,24.55975,146,True,False,True
chr15,43526471,43527486,Nanog_1k_peak_6661,512,.,11.23041,55.9122099999999,51.26849,834,False,False,True
chr15,43775498,43775696,Nanog_1k_peak_6670,155,.,10.8761,19.0223899999999,15.5949,65,True,True,False
chr15,43834527,43834775,Nanog_1k_peak_6671,139,.,10.0807,17.2599299999999,13.91285,104,False,True,False
chr15,44120842,44121046,Nanog_1k_peak_6677,520,.,14.6039299999999,56.67892,52.01547,72,False,False,True
chr15,44123518,44123804,Nanog_1k_peak_6678,409,.,13.09105,45.27261,40.93995,157,False,False,True
chr15,44827431,44827527,Nanog_1k_peak_6682,139,.,10.22819,17.27302,13.92472,50,True,False,True
chr15,45548551,45548786,Nanog_1k_peak_6686,341,.,17.42401,38.25266,34.12672,64,False,False,True
chr15,45597640,45597833,Nanog_1k_peak_6687,196,.,12.78046,23.22873,19.6230799999999,124,False,True,True
